Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
WSO,13940966000,NYSE,33817800,172764000,110073000,137671000,157641000,192557000,113298000,78886000,140865000,6864248,6761409,5824596,6038656,7679599,8616197,7481183,6553990,7031546,4856154,5268789,5739719,7985221,5400642,5189161,6242860,5997650,6057594,6202636,4741239,3723621,2628464,3141493,1981934
GWRE,7253923000,NYSE,81441000,12220000,-45568000,-9189000,-69318000,-31030000,-57444000,-40681000,-51276000,6880421,18540452,13041563,8488104,25160981,10641679,9371130,23877972,10450098,15291143,27907775,26942326,21101143,20057649,8695021,7789019,12429164,15193288,7795612,14222297,13315581,10440010,12931799,8471684
MTN,8222627000,NYSE,38149500,-128566000,325006000,208679000,-136971000,-108686000,372550000,223391000,-139332000,6893219,16277156,5164647,5669879,9280111,5886202,7331169,13105468,5696045,6880003,9736359,9838492,10288140,10418275,5754915,7054963,8182461,8327369,6747472,12474659,8364169,9747095,7299415,5368850
THO,4819080000,NYSE,53314000,90287000,120719000,27080000,136185000,280943000,348051000,266568000,242242000,6927134,14415114,11038602,11675881,16512085,10007293,8734979,20384512,10725718,13556126,16131140,12764964,19924770,21144331,14740049,14979211,24660778,27011447,21500897,26956455,13956621,21147349,18062638,10291475
PYCR,4349910000,NASDAQ,177104000,-29360000,-7340000,-27463000,-29052000,-23819000,-16698000,-25464000,-53657000,7094131,10674840,13646937,6299815,10184756,13836655,6656103,10158015,10204170,9171980,13528743,10871215,8785336,14922037,11972917,7324511,12193360,9937148,6629806,11897010,10237753,12477370,10927337,9308731
ASH,3894316000,NYSE,51241000,50000000,91000000,40000000,57000000,36000000,786000000,48000000,44000000,7117213,9137599,9550378,9735240,13798050,12502223,6300665,9602293,9093189,8334170,6551669,9414130,6614292,9057355,8244706,10268870,10148720,6754183,10065607,12824861,8758707,8003592,7555953,10180807
ALSN,5288821000,NYSE,89535000,175000000,170000000,141000000,139000000,122000000,129000000,118000000,94000000,7215015,11024245,14146702,12556251,17106463,17180407,15920831,16729272,16389182,16302997,17604622,17283929,17992581,18882695,24543436,10502139,17664034,16064622,16862620,18792490,15905484,21576506,26976255,22180696
LAMR,8533076000,NASDAQ,87540000,130620000,76041000,66103000,146188000,134205000,92151000,123314000,106838000,7231695,8768334,11073963,6581371,8696994,10156301,6666426,9514316,8603275,10241464,11050126,12667268,12058599,11452280,8520528,9951149,14583389,14831833,7406523,9810581,8658640,8091701,7307379,7672868
AN,5895772000,NYSE,44047600,272500000,288700000,286400000,352600000,376300000,362100000,387100000,361700000,7249787,10854297,11621585,16918544,13400203,11546219,12818759,18253202,16999294,14007895,18929147,16478799,25232889,22295573,13333267,15571547,14469223,18384848,24813855,16853089,16712616,16291599,22724135,17104554
SNDR,4646392000,NYSE,93909000,77500000,98000000,110100000,125800000,129800000,92100000,134100000,110000000,7290018,10979441,10114200,10749896,13229855,11331045,10053924,13425444,14927040,10409027,9533008,12215901,12310955,11876502,9144934,9400166,14532153,21753551,25146583,17381606,13869135,11662140,13967188,12083927
CAR,6553073000,NASDAQ,38738900,435000000,312000000,423000000,1034000000,778000000,529000000,382000000,675000000,7336125,9164192,14867845,8033841,11199827,9909214,9044013,10730761,10810016,12099061,18313375,15655040,21306736,26359062,19733568,14143280,24112806,22891066,19190382,24951726,23176305,16703856,24802588,62369531
PNFP,4992386000,NASDAQ,76759000,197299000,137271000,137847000,148658000,145127000,129110000,133528000,136577000,7436412,9967036,10091684,14345820,14703347,15393691,12466223,26407779,10539035,12211052,8584793,5757767,12572949,8593842,6768487,10117704,9630190,9137794,9327185,8744936,7643568,11861857,7957741,5633628
AYI,5148617000,NYSE,31192400,105000000,83200000,74900000,115400000,105700000,75300000,87600000,98100000,7514939,6273729,5350021,6684017,9689334,5644499,8847148,7147529,4563604,5969348,5015249,4285311,6893386,7141951,4022746,5611957,7061910,5684703,8249603,5652490,4144817,6758575,7164974,5334261
EPR,3098093000,NYSE,75324000,13600000,57657000,42329000,50799000,40909000,42192000,44557000,32117000,7574804,11330068,12306821,16433064,11084330,8552915,11177305,13444585,8448121,11838598,12690424,8157898,9919057,17068162,14062884,6684461,11091234,11937404,9384474,12820562,16076584,11388246,13350730,10721362
LEA,7658846000,NYSE,58747000,168700000,143600000,117500000,92300000,68500000,49400000,21500000,-26500000,7592192,11624380,11598984,9709177,15660602,13814442,9655221,14609514,13066761,9500956,10444009,10870706,12209922,13440214,12887838,12196617,11001769,11953749,10061175,15204807,11551161,9392623,12614471,10900524
LBRDK,13316724000,NASDAQ,125954000,252000000,69000000,178000000,315000000,465000000,299000000,387000000,237000000,7610196,13249888,15466225,15648874,21927231,15538678,15005015,17511780,15164472,17405560,33265982,33481173,28125575,26594264,22624906,18368900,24517406,27755806,20973011,21370533,18291687,21193392,23209680,20515257
BWXT,7059361000,NYSE,91466000,58597000,61092000,42965000,61603000,74613000,59010000,116861000,59914000,7699716,11322510,13941088,11297695,33205666,10654177,7977764,15329342,9589110,9639609,8494294,13772197,9548251,10616536,12662763,9979634,13132747,10179665,10901457,20463314,16434802,16492090,21396434,14129000
HXL,5483513000,NYSE,84466000,42500000,42700000,37000000,26800000,44700000,17800000,18900000,9000000,7763477,10340165,11520993,13290033,9793896,11435086,13228088,13119983,12895365,12906413,9169465,10293328,14197093,12189809,12794640,10251258,14251922,15037350,13850965,17160928,12906633,13141178,19014867,11181752
SWAV,7085844000,NASDAQ,36750400,28862000,39125000,140911000,35003000,25561000,14521000,12942000,1948000,7767945,10237673,14899085,8160703,14278732,13338708,13758498,9068319,10913989,9429937,8827577,10411842,9479022,10288993,13498558,8448582,18290130,13080200,8792043,8538094,7295782,11539866,7579164,6841306
FAF,5342947000,NYSE,103086000,138500000,45900000,54000000,2000000,108800000,97900000,260000000,445000000,7849641,10422469,9006982,12081452,11479673,10917709,10949618,20285130,13187539,13216038,13050967,11248938,13765699,16469221,9066488,13115115,17636746,14999113,20721703,19254912,15045595,15946337,10655033,10967979
ICLR,18529159000,NASDAQ,82151000,115598000,116654000,117445000,160154000,115734000,111970000,76468000,-94270000,7930691,9470194,11295015,15152059,17923438,16053908,11892955,11725560,10270246,10013724,11026029,12421649,14581182,11803721,9686421,8959624,11009591,10111572,10044566,14535022,14064312,13452738,10006849,8785847
ENOV,2606452000,NYSE,54540000,-9995000,-23350000,-38603000,-66612000,76855000,15068000,-1907000,25848000,7969360,7970517,8657812,6324834,7957313,11526068,6639923,12248309,5869634,7074934,6197548,8827942,10082724,11218471,7446597,6622103,9130688,8223641,20870675,31529888,27094559,25088865,26525930,23511581
MKSI,5292859000,NASDAQ,66863000,-1769000000,-42000000,54000000,6000000,130000000,143000000,150000000,132000000,7985850,10357994,13236451,12484521,14074452,16079029,8910267,13965558,13294450,14149745,17702528,20282211,12638428,14165988,13568877,10541144,12962475,10750948,16659289,12408862,9688384,10896035,8898469,9747030
OSK,6035127000,NYSE,65301000,175000000,88500000,75100000,59300000,26900000,-2100000,24200000,89700000,8055801,9799433,16261961,8369819,11835252,9864137,11863524,13466231,11501305,9590408,8877623,6789632,9847113,11269823,9444896,12753799,10287552,13373973,15802978,13586812,11426847,13431244,10069210,12033977
ACM,10835967000,NYSE,138727000,-134701000,76615000,87945000,105600000,101888000,41557000,61548000,96200000,8188398,15002327,15754630,10846623,21767777,23608714,11601802,24397447,29229922,18144081,15245894,14962512,12589702,14952036,12770881,10504433,14956352,16096676,14824885,20591141,14905022,12481602,17781476,22058257
WING,5440934000,NASDAQ,29977600,16181000,15669000,17596000,13368000,13307000,8676000,6896000,11290000,8248857,14150991,13756049,9774352,14548092,13185396,10643174,13266179,15552850,9836408,10662142,9539502,22407880,15524741,14204571,20200894,15192834,17956110,10227965,13114559,10282696,7608409,6588446,9625940
AGCO,8674063000,NYSE,74880000,319200000,232600000,322200000,237900000,177700000,151800000,282100000,181300000,8261461,13930298,12289343,10670707,13446707,15610884,9777898,15016822,16879817,10799729,13592892,12250727,12400664,12848421,10882222,14019983,12478062,16749793,15182882,23416068,15587638,11898325,12977300,12829869
CRI,2519779000,NYSE,37258300,23867000,35996000,80179000,64957000,36970000,67933000,96973000,84976000,8267681,14136784,14370201,15998886,19204574,16151112,15043472,18249631,15283707,11828775,11742837,14750829,14974903,14501621,12605617,17265017,18018880,16101848,12336364,11430232,11003741,8905265,10505861,10085809
WCC,6715680000,NYSE,51394000,193100000,197100000,218920000,239602000,220700000,181200000,167413000,119596000,8278038,9627864,13651619,10794327,23911612,17127331,9693849,13811013,10660760,8636333,7323010,12296777,7477591,10280404,9704219,10272428,19365642,11749874,8306961,10200423,9039904,8036515,6756243,7047014
FRPT,2684352000,NASDAQ,48219000,-16952000,-24786000,-2917000,-18449000,-20586000,-17542000,-9266000,-2070000,8292223,9472753,16066795,9238472,11666211,17317407,14524107,24570342,14480858,12892072,11512878,12534184,18061538,32592194,24481814,15624913,14606952,26028514,9829690,11388405,7375848,13892509,14085906,10484034
RYAN,12308264000,NYSE,116453000,30078000,13160000,17895000,11745000,24501000,6911000,-5730000,-1334000,8309505,11947075,17514149,11168821,14436070,20171731,7753025,21367142,9134556,10986480,14605216,29161074,12415348,12979709,9579529,10501416,15670911,13312504,8096896,15564132,6020013,9317231,9077623,8166343
TTC,8683436000,NYSE,103844000,-14963000,117557000,125150000,131125000,69510000,60108000,96320000,142171000,8367863,17936002,7187204,8399326,14078597,10548053,7571583,14058440,16892182,12711867,12512944,9931135,11156138,10982597,6216737,7822750,14005041,9680147,9498279,15963289,9720276,10755592,10328032,7772445
WMS,8672668000,NYSE,78692000,173652000,85893000,82040000,152007000,187146000,46307000,73678000,75359000,8373764,13048316,14304853,12353476,14997560,12969012,11584534,35567991,19730257,13982400,15323055,25452103,12650661,14385050,17573416,11682011,15852063,9993709,6666971,10783835,9711826,6935416,7903600,8409652
NBIX,10852111000,NASDAQ,97652000,95500000,-76600000,89000000,68500000,-16900000,13900000,-7300000,22500000,8406214,14449005,15688747,14295363,16817639,18252603,11027266,16613384,17405347,17445640,13405564,19036955,17693743,15615141,18413770,12278377,15811784,19410170,12157681,14343972,17544951,20598937,17430659,20286967
JAZZ,8335688000,NASDAQ,63135000,104438000,69420000,-240724000,-19648000,34665000,1647000,-35351000,-52833000,8463151,9366084,11833167,8995423,14221749,12826376,6737828,12918088,10818442,9135135,13850623,11801577,8143184,13603700,12115342,8186372,10746504,13177620,10785249,13614923,10266334,14716926,11736728,12653177
IAC,3907710000,NASDAQ,80056000,-89045000,417775000,-1419000,-63823000,-869130000,-235798000,12972000,60690000,8658517,12650474,14903822,9060207,11405820,16605544,11200177,18343684,18378813,18492054,25125435,30459783,26150552,18778350,13872522,10621037,10923115,14064756,10601417,13465748,11439232,12417855,10379102,14178757
BRKR,8759781000,NASDAQ,146853000,57100000,76500000,97400000,88100000,49500000,61600000,75700000,87100000,8684128,19356895,20493963,15988620,17338376,20889181,17347987,18518727,12486998,12719497,9979031,15140896,15359130,16259272,17054062,12037607,16749464,17249506,14836750,19072131,16723171,15301573,33898950,20460662
ACHC,7147982000,NASDAQ,92172000,72299000,66015000,61124000,71099000,80079000,60837000,70278000,66126000,9013727,8938259,7543027,16168198,14757023,13281889,11620719,14702513,12357975,8630904,13198503,13607303,12748109,12730063,12293342,13469039,10094167,12915716,16427189,13505360,7914827,9812817,8768932,7537335
BC,5080431000,NYSE,69834000,134700000,112300000,141700000,163800000,197300000,174200000,101500000,143100000,9350334,15152436,13851865,12556311,14039287,13274780,10538469,13358639,11393524,11054535,11602373,12729351,14108005,15579245,12904485,12837468,15845328,18528083,19920666,26201438,12501775,17972711,11756225,10270102
CHH,5809545000,NYSE,50378000,84710000,52820000,55513000,103080000,106168000,67391000,64083000,116655000,9373398,7427751,10659468,9073000,9340159,13858262,7302452,8127966,6773526,6447061,7040995,8952372,10024540,11104760,9752182,4759544,7445951,6151499,4378874,5737861,6472300,6908229,4734629,5886847
VOYA,7107358000,NYSE,105780000,158000000,83000000,194000000,207000000,68000000,68000000,407000000,156000000,9481063,15892292,14117627,14335834,13840726,28563495,32020584,60268842,32807010,30275922,25688202,28306083,24751767,25573961,20421852,21382371,25724599,28493518,20054916,25227340,28937979,31326580,63807878,45488052
AZTA,2961526000,NASDAQ,59195000,-1470000,-4927000,-11235000,-20765000,-9570000,2119874000,43320000,21805000,9685064,18401001,20113713,20080373,22347046,28299925,19902493,27601120,26590909,14364852,14579627,20450135,20502075,14221190,15589123,13136867,12844093,13059793,9576682,10515742,9992727,14089785,12292598,13018251
FIVN,4476441000,NASDAQ,72212000,-21739000,-27248000,-13653000,-23207000,-23670000,-34120000,-3601000,-20537000,9724917,18429853,26173662,18921995,26145918,45810534,18790284,31554679,29998136,22870748,26044175,42178578,35800196,20959249,18713182,19323564,17766465,25702698,22900137,28742709,27562628,26795606,25615061,33778568
FHB,2289324000,NASDAQ,127610000,62442000,66818000,79588000,69018000,59360000,57719000,57022000,64279000,9732988,20905754,15869861,19908877,17906895,27206573,17269068,27974406,8157203,10916846,13182747,8124394,13306840,12990440,11829628,12882923,16940242,14512501,14671389,13281852,10132252,14152875,13135100,8794710
AL,3843754000,NYSE,111027000,132401000,128720000,145310000,110381000,116277000,-468993000,151781000,107337000,9755525,10362133,11449298,14426370,15623027,14510197,10503467,16081554,9408560,9622950,8786904,9530146,9665370,11660308,11480993,10518568,15476170,16103072,13893066,30534857,28052081,38807459,9996084,13535335
RH,4414024000,NYSE,18400200,76477000,41890000,106896000,98760000,122275000,200711000,147045000,184099000,9773183,22994409,13316718,16658283,16607373,19522296,13931266,23184780,12530430,14674396,18481822,13841348,12343848,16496019,12905207,15619165,22137060,22002506,25671495,22460258,8634175,14255523,12280924,7414048
BYD,5981718000,NYSE,100012000,192454000,199731000,172684000,157002000,146763000,162928000,109782000,138174000,9952476,18439367,14938079,15807414,16477911,20417581,17493098,20859756,20717545,13733525,20726891,18576298,18410818,25469256,20710346,18968751,27327780,23581559,21561935,29259438,25564613,19954005,23253421,25033040
NSA,4360441000,NYSE,89238000,29448000,28959000,31260000,22211000,25038000,25228000,25473000,30224000,10022559,18748758,25777316,12357788,20556242,14073194,11865494,18961135,15453858,13846329,15632400,14623220,14771113,17614435,16249486,13810292,28822072,21758170,14462732,11905553,11558540,10462409,12776104,9634490
RGEN,8156031000,NASDAQ,55756000,20064000,28829000,48729000,40405000,49861000,46964000,29110000,33498000,10150328,9048914,10284168,13122739,12970229,12517531,11307508,11883057,12012837,11301940,9308398,15773468,14306116,9775304,13613166,9979690,10404369,9667217,13680799,9019043,8007918,11368657,7696624,8495209
TNL,3064163000,NYSE,73924000,94000000,64000000,91000000,116000000,100000000,51000000,107000000,101000000,10205317,12439639,12002569,16426301,15385908,16698499,12722283,19355352,12923506,14217107,16954854,14522306,21545916,22442629,13937021,14386508,18528373,17161460,19595204,18295853,16187556,15468411,15173904,12318754
IART,3160098000,NASDAQ,81404000,4184000,24226000,52946000,49915000,44788000,32901000,45384000,43229000,10330864,12516140,11753628,15969092,14112863,21036912,9012504,11643055,10084306,8665389,9992005,9957639,16253009,10732056,9864364,10550756,11600937,7934490,8588462,13258828,9006119,7434048,8972932,7788749
GXO,6339289000,NYSE,118936000,65000000,25000000,46000000,63000000,51000000,37000000,56000000,72000000,10429536,11884082,14006559,13577015,16695280,19075901,14495465,17183101,16842935,19995896,18673711,26515967,20463224,28457504,26408129,18020708,26448624,26552337,27857121,21961680,12591173,17716465,20430470,13911442
OC,11034298000,NYSE,89834000,345000000,383000000,124000000,470000000,343000000,304000000,227000000,260000000,10549021,16678617,14706186,18617583,18362465,17520507,19515846,17479201,18064598,17486987,19241565,19992625,25978970,24927792,20077446,20231344,26589548,17589807,21152641,20808278,16545206,23961660,21616200,17741503
GGG,11954564000,NYSE,168993000,134268000,129166000,126192000,116232000,117378000,100843000,120232000,103829000,10572312,11736346,11828041,16204111,18907233,23065056,16320011,19592013,25842904,15489528,13874613,22049615,16007134,13487762,12018623,10849419,12050657,16662443,14508804,13525356,12796858,14289656,15073312,9999437
RNG,2725970000,NYSE,84760000,-21482000,-54399000,-284063000,-284616000,-159515000,-150972000,-118357000,-146751000,10575261,21050263,40125165,25275209,24553234,63513747,27349757,55634912,50310130,23539763,40597972,55181263,40066146,37953433,64987394,33555079,44275476,48515363,21280419,28258424,27843500,21211889,32018246,31130232
HUBS,22248305000,NYSE,50015000,-118946000,-38282000,-15636000,-31411000,-56361000,-9341000,-16371000,-13735000,10896143,8333474,13166789,8545880,11087109,15218412,9515550,13094336,17370101,14557778,12451574,19610337,14362885,16492805,14231272,16032362,13293699,20626632,11849951,15433216,15760473,21492309,13121488,10956468
INSP,4414143000,NYSE,29335700,-11952000,-15424000,3150000,-16847000,-14490000,-16694000,-2391000,-10347000,11153590,11820764,14767242,7027712,10829723,8879340,6618874,7713854,6997388,4848727,5978166,7551850,6561258,6156880,6563866,3811947,6152929,8751482,4982044,5149129,5647411,5865185,5516104,4243828
VNT,4782951000,NYSE,154738000,97300000,82800000,67700000,50100000,33300000,250200000,112400000,127300000,11168763,15694011,19912019,15637975,21591471,21818382,17342330,26779242,18719848,19517660,34743034,31350489,27676138,32387682,19591576,18903737,27821009,32658105,31477311,46395409,41872929,33365388,30147080,22786432
ALNY,20635165000,NASDAQ,125001000,-276024000,-174101000,-207493000,-405920000,-277402000,-240341000,-258460000,-204514000,11431453,14231283,10622506,10404254,11713951,13253711,15656839,19322896,16243988,15311013,15516378,15902710,22511061,23538777,30011010,12451132,20656681,17521224,18747399,17828917,14979561,16206566,20935467,14253001
PVH,4523408000,NYSE,60425000,94200000,136000000,138700000,-186700000,115300000,133100000,390800000,279700000,11598798,15011055,19955731,16093755,24395962,19310586,15684718,29094967,17265715,19883368,24508052,21314007,22102733,46694574,25012242,21793029,32374734,38345495,32389408,43101320,20747176,26027234,22820066,16070324
AIRC,4643851000,NYSE,149224000,-1341000,-11377000,329568000,1759000,196927000,376178000,372881000,9378000,11884963,15059156,21627327,19010092,21763194,19591381,13648641,20607058,17375319,14157187,25670234,15963343,20195009,20375828,13164500,9877049,19265295,24247893,15395447,20199958,15300059,14082178,15955731,10235753
MASI,4225448000,NASDAQ,52818000,15700000,21300000,18100000,46600000,68258000,57771000,50235000,53375000,11953808,22073294,21162853,24619329,9541612,11636343,5841351,7129004,5626156,8691702,9906040,14640731,15291508,16795085,27774577,13249084,13287562,28016289,17224579,21984588,24113862,9440762,5045223,4974559
VIRT,2990298000,NASDAQ,94050000,16702000,57881000,27592000,40007000,85167000,112257000,104056000,70507000,12093313,21433045,15533043,20193524,20614945,24514560,18316564,32506045,25886458,28342969,23425448,19243695,16539760,27759861,19998030,20991080,40571594,28271154,30543743,25645582,25896023,22446499,19543287,18131354
TXG,4521767000,NASDAQ,103361000,-62414000,-50747000,-17215000,-41914000,-64458000,-42413000,-18449000,-17171000,12242220,19403986,23362435,16379972,20025376,22708132,13801989,20282981,19873858,24054811,26176341,32132401,23042418,24531238,26435899,36447625,29421277,46427208,22968437,22517022,30518033,26039013,14536547,17345512
RPM,12162652000,NYSE,128828000,201082000,151360000,26974000,131344000,169013000,199005000,33019000,124875000,12362750,10448470,13145269,14978135,11757470,13185117,15157181,14989615,8780176,15163160,11385815,10509828,16214305,11810854,10633137,12701198,14489812,10185555,14392434,14710722,9396049,15161452,9623394,9147123
PFGC,8755506000,NYSE,156181000,150100000,80300000,71100000,95700000,76000000,23400000,8400000,4700000,12554323,18855072,20741909,15296894,21303197,22590599,16005440,26816159,26966050,23672934,25640699,25206578,18834604,20710408,23010964,23152151,57034071,34374737,24415424,34310102,38011367,26442048,32443333,28530422
OMF,4521696000,NYSE,120418000,103000000,179000000,180000000,188000000,208000000,303000000,263000000,288000000,12660910,13060074,15805911,15762901,15506673,16994898,16230379,32952987,29153865,29229324,24130865,24237805,32550036,33284513,24723468,25337099,28646728,31217045,23744502,33410422,24321937,25829126,29318220,29438119
TW,19352328000,NASDAQ,114645000,89082000,87856000,88946000,69083000,68344000,82965000,48890000,54763000,12669895,17392870,18613753,15700757,16008601,18044426,20470799,20852680,14647962,15406482,28149438,16255837,19715614,17149040,12006242,14783537,15892592,22621130,16673266,15034253,10801919,16260560,13402273,13678521
DV,4544992000,NYSE,167403000,12839000,12175000,18068000,10331000,10290000,4579000,28308000,7924000,12687510,38397522,54628673,23430763,29486973,34854778,17817533,41277225,19825455,42438518,13269922,32729064,27234313,27709687,21721757,11062059,15311570,20541617,9986989,20590978,13201393,17596450,29186799,23094663
ESI,4457924000,NYSE,241491000,29900000,42900000,12700000,53200000,65200000,56100000,3900000,36000000,12833081,25227166,32109458,29414684,30514994,28529522,20054489,23130526,33487073,20135752,19980180,30831645,28498015,27058595,21983089,28562753,28022094,23039355,26220213,36836293,24746023,21740044,28169629,36210375
VEEV,32479824000,NYSE,146158000,111628000,131521000,188533000,108457000,90601000,100115000,97096000,105869000,12975961,20572751,18567299,15143126,26453613,25366244,15004621,23955839,19003652,17310847,29205836,22117420,20129230,25657606,18680494,17736419,27644450,23810006,17755258,29539862,15912100,24157411,24116159,11956859
TXRH,6373805000,NASDAQ,66748000,82271000,86387000,59869000,62328000,72419000,75202000,53058000,52606000,12984105,17653888,18314592,19961758,28150336,25997066,14231923,18032461,19227762,17562042,16737373,17162058,22275571,16394475,14789441,19671602,23271604,31267538,21245219,32535960,22554188,20172893,19762076,16315900
PLTK,3578834000,NASDAQ,366496000,75700000,84100000,87500000,68200000,36400000,83200000,102300000,80500000,12994626,27612149,26298184,18039873,32546630,20546952,26876620,29179953,19902697,18806018,24271837,28306724,45370044,77166018,46541990,38663659,50839443,43730894,27641511,52708887,43191315,30799404,20562180,34647136
GO,2718354000,NASDAQ,98777000,24471000,13720000,15889000,17495000,20094000,11574000,6639000,17139000,13041524,19997515,27603473,18569386,17740038,21702766,16289819,27539339,17806599,16156701,23139879,30565974,22736783,23868280,29931716,18057139,27593227,27599983,16019602,20849399,13577471,16726847,21338074,28542453
BERY,6600609000,NYSE,118100000,143000000,174000000,106000000,233000000,207000000,205000000,121000000,228000000,13382511,17146762,23935824,15894485,45798471,20010230,9633022,20571750,19818034,16539694,22098763,21825147,15828288,20209066,27559602,19312967,21420425,22846655,13571330,26869291,23897172,13369567,17271329,22356622
FLS,4878276000,NYSE,131207000,51203000,26766000,121330000,38400000,44777000,-15820000,16700000,49785000,13451091,25215219,20584739,17183816,19075660,21530464,12931673,20334251,16932652,16921236,15447396,24823636,23793567,29746381,21323990,19899617,22143983,23748170,25842126,40767301,30867161,28540068,21752303,13899670
SRPT,10540515000,NASDAQ,93279000,-23940000,-516755000,-109244000,-257738000,-231481000,-105025000,-121981000,-48144000,13452154,16312962,22271477,17992264,28062348,43890917,23810772,48716294,18342730,20777658,16340084,20801531,21285657,25674715,26120199,19905727,15074578,17162409,13732247,17754674,12747453,30867109,17532272,19207027
PCOR,9653636000,NYSE,142384000,-52881000,-63447000,-71184000,-71205000,-73123000,-71419000,-50972000,-50742000,13478349,23468693,23873706,17440953,19963629,29173441,18130914,26134624,25016768,11188888,13106457,16979332,18273932,22047368,17686680,9953445,18583960,24458205,13733741,29327909,21458979,15258229,26894151,13670832
ADC,5309076000,NYSE,96269000,40868000,41614000,40926000,39425000,35973000,36113000,33150000,36663000,13567322,15135931,19755198,17406463,29709161,14695024,11355735,18983549,34884075,14086392,19903612,16958730,14676811,23047869,11876875,13505016,17401219,20160748,12308072,14470620,10927229,9454161,17078102,9189726
EWBC,7495822000,NASDAQ,141484000,312031000,322439000,336763000,295339000,258329000,237652000,217796000,225449000,13592910,16769681,17139450,22800860,22772598,39559985,29087882,57214200,14346251,19144986,18676800,19413617,18273036,16037664,13052291,14548180,19984253,20139637,20523995,27323440,20791297,23030671,16114166,13913342
MDB,25541368000,NASDAQ,71345000,-37597000,-54246000,-64398000,-84841000,-118865000,-77294000,-84448000,-81293000,13686179,27749114,29810084,27460247,51761596,38770928,28479887,45865927,26443843,32623840,53915192,42792764,40338675,51293590,24884893,31489509,39875364,43230353,19860720,38093097,18324751,28586470,22899189,13882254
PPC,5846345000,NASDAQ,236790000,60456000,5187000,-154976000,258352000,362116000,280438000,36754000,60725000,13918481,13945381,14169170,20041002,20337177,17694884,12865359,18114843,19468182,15885541,16228698,14992089,15924213,18596702,14802665,13950998,19943502,24893079,21198071,31355462,27435065,9144184,7692237,9415882
MTZ,5047066000,NYSE,78860000,15542000,-80540000,3224000,48896000,16212000,-34978000,76644000,111087000,13938303,18011490,18631938,11209301,14364678,16654383,8713207,15478053,12550496,10910257,14449792,17632287,16019070,15056786,11580777,14763441,16870345,15976335,11508997,17442405,12300934,11351305,11958055,16021354
WSM,10284368000,NYSE,64145000,201507000,156531000,354993000,251723000,267075000,254113000,402941000,249524000,14002965,26491153,27794121,18507703,22939727,24203980,17217329,29864018,18401271,17964120,24486542,27858457,24009045,25703866,26516399,22438883,27932856,43436518,25630517,35219923,21685411,27026270,24568181,21383748
AMBP,1601568000,NYSE,597600000,-10000000,-13000000,12000000,68000000,100000000,57000000,16000000,-178000000,14044722,17641648,19872295,21765970,29977106,30988096,37698295,44575425,27353840,28747614,45777816,35299249,26563573,46222995,30606666,27293209,53617991,53162308,17242190,28440011,20509025,25464953,29841877,17650306
DOX,9681576000,NASDAQ,119026000,159428000,149603000,129667000,128936000,128466000,158497000,133602000,123525000,14048670,9944661,13245733,12000597,11726887,15422728,10031192,16130022,14256681,12338979,11859545,12050642,11739662,15755543,12130201,12233275,14750611,16396532,11654133,13726847,14179150,10621383,12230201,15461863
OLLI,4474796000,NASDAQ,61704000,42181000,30980000,53088000,23082000,14097000,12523000,44727000,23185000,14191417,18800034,22904827,18610117,27998290,19390571,18390958,29390404,13975273,17146374,36252023,23280726,24675560,27993900,24678243,28052085,39291381,34314593,30032982,39287874,19877892,24227303,40402897,18870721
UNM,9867324000,NYSE,195625000,392900000,358300000,279600000,410700000,367300000,240400000,159700000,328600000,14223502,22723049,21453913,20835403,23734267,31720330,22307521,54140858,33335814,24258843,27434541,31799088,31120575,36873691,33757167,31794463,43922087,54593894,45943118,59081500,55844737,45651273,43786419,52034579
LEG,3184668000,NYSE,133194000,54200000,53500000,52800000,71400000,95200000,90400000,105500000,97200000,14328171,27782604,24960013,39797750,22188798,14570243,15290946,21149923,17989409,17949579,18545853,14468554,21570343,17303491,18388596,19644496,23847897,25454265,28343047,27453798,27243582,34826539,66507017,21234827
SMAR,5647208000,NYSE,135133000,-33357000,-29870000,-42732000,-40137000,-62313000,-70457000,-53139000,-36718000,14417285,40906273,25056705,23610461,56733358,24686268,17342472,37662395,23378832,27184176,31663924,31394939,22410666,44974326,28977010,23733217,66104070,41699790,21558263,46313652,27347935,37999191,34755647,20312905
FBIN,7675839000,NYSE,126891000,102100000,109600000,204200000,192000000,180900000,175300000,202100000,217200000,14853834,21629851,21387314,22668929,21460174,23611528,20130498,29136511,20618548,20788537,62629425,26681083,31636996,28002123,23383323,22692251,26664088,33464376,39824030,32640324,24446629,16383675,19071615,15552819
SHC,3775750000,NASDAQ,282616000,23513000,2842000,-319719000,25090000,30418000,30641000,35997000,27444000,15119025,16002311,18979761,14403108,26146832,24799094,15755313,24013821,25998191,88519507,27989761,67691917,38086393,81432749,19651568,14716653,40495108,11071819,5590652,20727548,10194438,9425882,12661756,23243768
