Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
LNG,42238960000,NYSE MKT,240623000,1369000000,5434000000,3937000000,-2385000000,741000000,-865000000,-1323000000,-1084000000,23536598,27592491,30550534,24381948,36351384,36910476,23741584,45358683,35471716,44133390,35740878,48362680,51632886,71196639,55090153,43952556,52940290,45555404,41489333,63326977,44711538,36078117,34483815,33386164
LOPE,3574295000,NASDAQ,30274900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LPLA,17614756000,NASDAQ,75684000,285520000,338884000,319082000,232331000,160545000,133744000,108081000,103064000,6222334,10272720,11898466,15567702,15459796,19330170,16694602,30938921,13843283,12207877,16292401,26688218,22408008,17849215,16899880,10918203,13801353,23226488,25627548,15026258,13193610,12795748,7920188,7660208
LPX,3893751000,NYSE,72106000,-20000000,21000000,-8000000,226000000,384000000,484000000,194000000,365000000,,,,,,,,,,,,,,,,,,,,,,,,
LSCC,10197181000,NASDAQ,137837000,50644000,55923000,51913000,46359000,44532000,36078000,28532000,26739000,27185538,27042945,38145513,33558700,41960160,69064212,30708351,37561388,40716579,22689337,24898732,43754687,27584681,30306343,28725206,27713209,49569795,39823074,30345894,24866253,26303227,27514021,20563495,23125370
LSTR,6110546000,NASDAQ,35946500,66559000,78195000,93302000,100218000,112555000,124839000,113315000,98675000,3156181,4395666,4589734,4478052,5672074,4552832,4717173,5640671,5391788,5481530,5961405,6596422,7092005,7962430,5438671,5827350,5741799,7571003,9630329,5975547,6800158,7738370,5553073,5826304
LSXMA,8241284000,NASDAQ,98127000,253000000,15000000,562000000,391000000,622000000,240000000,-231000000,328000000,,,,,,,,,,,,,,,,,,,,,,,,
LYFT,3889417000,NASDAQ,377635000,-114262000,-187649000,-588132000,-422201000,-377246000,-196932000,-283173000,-99714000,,,,,,,,,,,,,,,,,,,,,,,,
M,3113955000,NYSE,273634000,-22000000,155000000,509000000,108000000,275000000,286000000,743000000,239000000,128782620,225850534,290322189,170279136,284072027,287281433,205859813,259913249,157121804,187596364,168150303,252310768,213214035,241567881,285932047,219306998,284573695,366324209,247174775,285896816,280406722,272652935,396958783,414857045
MAN,3445893000,NYSE,49581200,65200000,77800000,48700000,111300000,122200000,91600000,111100000,97700000,4416750,8055296,6878198,9097847,7443999,9286795,6901246,7518130,5646367,5908747,6749377,6733931,9793174,10031033,7467534,9873630,9365077,8354777,9944673,11110905,7837440,8048872,8819273,7352189
MANH,12103119000,NASDAQ,61669000,39620000,38791000,37868000,29674000,30825000,30592000,20582000,36654000,,,,,,,,,,,,,,,,,,,,,,,,
MASI,4225448000,NASDAQ,52818000,15700000,21300000,18100000,46600000,68258000,57771000,50235000,53375000,11953808,22073294,21162853,24619329,9541612,11636343,5841351,7129004,5626156,8691702,9906040,14640731,15291508,16795085,27774577,13249084,13287562,28016289,17224579,21984588,24113862,9440762,5045223,4974559
MAT,7451087000,NASDAQ,354139000,27187000,-106471000,16137000,289882000,66440000,21454000,225833000,795076000,,,,,,,,,,,,,,,,,,,,,,,,
MCW,1759392000,NYSE,312503000,27132000,21136000,17756000,23997000,35659000,35488000,36305000,27366000,23048366,27623931,51105881,22174248,29409566,27756632,26177338,28972241,27867772,21117155,20439888,36034315,38415429,69427889,33313889,20678607,24766077,30750095,13838086,21371868,16181268,17700468,30676710,17902607
MDB,25541368000,NASDAQ,71345000,-37597000,-54246000,-64398000,-84841000,-118865000,-77294000,-84448000,-81293000,13686179,27749114,29810084,27460247,51761596,38770928,28479887,45865927,26443843,32623840,53915192,42792764,40338675,51293590,24884893,31489509,39875364,43230353,19860720,38093097,18324751,28586470,22899189,13882254
MDU,3850794000,NYSE,203638000,130692000,38353000,117088000,147971000,70667000,31763000,86534000,139276000,,,,,,,,,,,,,,,,,,,,,,,,
MEDP,7015996000,NASDAQ,30562800,61068000,72894000,68670000,66027000,49360000,61311000,50034000,48574000,3032371,6114405,4943322,6996477,10364694,5559987,8275310,8448563,6938942,4991660,5500430,6815473,12273262,10027911,5546578,6554704,7528795,7833620,5384132,6237910,10915470,5115659,3676619,2982687
MIDD,6349275000,NASDAQ,53603000,116850000,99089000,133197000,104369000,113248000,85755000,102678000,175966000,,,,,,,,,,,,,,,,,,,,,,,,
MKL,19622572000,NYSE,13264500,695511000,488652000,689710000,65369000,-915796000,-51741000,871129000,188070000,583691,838629,802991,533774,794371,672152,670885,1035646,799923,673000,646686,759467,991895,1065858,1151577,1209915,911612,1110915,1075983,1968336,910050,954118,965738,776764
MKSI,5292859000,NASDAQ,66863000,-1769000000,-42000000,54000000,6000000,130000000,143000000,150000000,132000000,7985850,10357994,13236451,12484521,14074452,16079029,8910267,13965558,13294450,14149745,17702528,20282211,12638428,14165988,13568877,10541144,12962475,10750948,16659289,12408862,9688384,10896035,8898469,9747030
MORN,9662342000,NASDAQ,42653700,36100000,-7600000,3300000,-9000000,30100000,46100000,56500000,49000000,,,,,,,,,,,,,,,,,,,,,,,,
MP,3830112000,NYSE,177649000,7395000,37447000,67007000,63177000,73269000,85551000,48989000,42763000,35988517,59219021,59555740,62023316,67893821,53105946,49319449,52538956,38346952,35838447,49804012,37603737,33813583,48987842,46888712,62366776,60039701,57228323,53220287,81194744,57411980,52617062,48868798,58492607
MPW,2776576000,NYSE,598400000,-42037000,32794000,-140474000,221793000,189597000,631681000,206536000,171137000,161698872,269030390,361563343,166160850,242711204,322593228,225771055,479471670,316841649,247568575,319946195,245787097,417052169,279575452,178440822,101230381,197960787,113972574,115120694,118089660,102849062,86413848,96075695,57840210
MRCY,2283096000,NASDAQ,59301000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MRTX,3910121000,NASDAQ,70137000,-176913000,-184586000,-202475000,-173561000,-176445000,-188386000,-199620000,-80054000,70386939,29228198,34470785,19817536,22267010,23265713,17888764,25700716,19925169,27020405,62286871,30933413,14907643,18547246,21506953,20259682,46198091,32222360,12914127,13868659,18664811,11588788,9933170,14035441
MRVI,2579210000,NASDAQ,131924000,-6541000,-67000,37634000,44469000,71240000,66862000,55830000,53962000,,,,,,,,,,,,,,,,,,,,,,,,
MRVL,43735331000,NASDAQ,862800000,-207500000,-168900000,-15400000,13300000,4300000,-165700000,6200000,-62600000,109620235,171942461,282317123,198365892,307477634,431595617,194167530,335203511,186942541,228939190,236738624,245386606,271144530,218682447,225270478,182430301,212960090,240799092,192510118,256158257,203019099,266296791,268630765,132124267
MSA,5932471000,NYSE,39300900,67090000,-150173000,51489000,44906000,47693000,35542000,-61476000,21180000,1634946,2300654,3092742,3238491,4041232,2857708,1663103,2697330,1991222,2797484,2065185,2367152,2385729,1781480,1727534,1966861,2471922,4209119,2948769,1908782,1518271,1671472,1968392,1607852
MSGS,4226025000,NYSE,19363800,-9257000,52379000,22491000,-17820000,27188000,24503000,15845000,-16405000,,,,,,,,,,,,,,,,,,,,,,,,
MSM,5595259000,NYSE,57240000,95180000,79140000,81314000,104131000,99657000,69931000,66067000,65934000,6591169,8772020,8047025,8462905,9883058,6471320,9260563,6810893,6563701,7833952,6199399,6445851,7925508,7003996,6961056,7433597,8707467,9953946,7223513,12634202,7866042,9085139,8334008,6317679
MTG,4895446000,NYSE,282321000,191054000,154547000,191443000,249625000,249268000,175013000,173934000,157977000,,,,,,,,,,,,,,,,,,,,,,,,
MTN,8222627000,NYSE,38149500,-128566000,325006000,208679000,-136971000,-108686000,372550000,223391000,-139332000,6893219,16277156,5164647,5669879,9280111,5886202,7331169,13105468,5696045,6880003,9736359,9838492,10288140,10418275,5754915,7054963,8182461,8327369,6747472,12474659,8364169,9747095,7299415,5368850
MTZ,5047066000,NYSE,78860000,15542000,-80540000,3224000,48896000,16212000,-34978000,76644000,111087000,13938303,18011490,18631938,11209301,14364678,16654383,8713207,15478053,12550496,10910257,14449792,17632287,16019070,15056786,11580777,14763441,16870345,15976335,11508997,17442405,12300934,11351305,11958055,16021354
MUSA,7829058000,NYSE,21453000,132800000,106300000,117700000,219500000,183300000,152400000,108800000,104000000,,,,,,,,,,,,,,,,,,,,,,,,
NBIX,10852111000,NASDAQ,97652000,95500000,-76600000,89000000,68500000,-16900000,13900000,-7300000,22500000,8406214,14449005,15688747,14295363,16817639,18252603,11027266,16613384,17405347,17445640,13405564,19036955,17693743,15615141,18413770,12278377,15811784,19410170,12157681,14343972,17544951,20598937,17430659,20286967
NBIX,10852111000,NASDAQ,97652000,95500000,-76600000,89000000,68500000,-16900000,13900000,-7300000,22500000,8406214,14449005,15688747,14295363,16817639,18252603,11027266,16613384,17405347,17445640,13405564,19036955,17693743,15615141,18413770,12278377,15811784,19410170,12157681,14343972,17544951,20598937,17430659,20286967
NCNO,3161508000,NASDAQ,112911000,-15884000,-11243000,-21208000,-23579000,-27245000,-30688000,-7119000,-13636000,,,,,,,,,,,,,,,,,,,,,,,,
NCR,3815572000,NYSE,140900000,19000000,9000000,-16000000,69000000,41000000,-34000000,64000000,12000000,,,,,,,,,,,,,,,,,,,,,,,,
NCR,3815572000,NYSE,140900000,19000000,9000000,-16000000,69000000,41000000,-34000000,64000000,12000000,,,,,,,,,,,,,,,,,,,,,,,,
NET,20440773000,NYSE,292581000,-94467000,-38082000,-45917000,-42546000,-63537000,-41381000,-77501000,-107335000,45777498,69797664,89203387,75270185,95065225,155671968,104774664,90912713,131775749,96856389,97243919,137561674,88054117,98569448,115644916,95042454,121404505,162551141,71842901,133900343,124260328,126290180,99425975,69049543
NEU,4265965000,NYSE,9589200,99624000,97583000,90522000,63226000,66472000,59318000,17206000,52038000,348614,631864,769436,682050,799740,550744,684062,976644,924784,1176177,1118314,925774,931229,835430,939160,751405,677020,549439,609525,793521,768752,586849,1849118,687854
NEU,4265965000,NYSE,9589200,99624000,97583000,90522000,63226000,66472000,59318000,17206000,52038000,,,,,,,,,,,,,,,,,,,,,,,,
NEWR,6082924000,NYSE,71021000,-37431000,-57227000,-26005000,-46775000,-50239000,-55513000,-62706000,-53769000,18545496,28312747,43438830,24040926,13897002,26582619,9318047,13270295,15314730,8282632,10070211,13085413,8075223,11350396,15466658,15174090,19935145,33201464,16285516,16411852,30263310,20063741,16763224,24918864
NFE,6915696000,NASDAQ,205031000,119248000,150206000,64127000,61848000,-169765000,238269000,150857000,-9806000,22962271,28439727,30856462,21834783,32048326,32180155,19149044,37573587,32230588,35382984,35700413,34962910,18265357,23811525,27639703,14905065,28516332,24274311,34681771,32429803,11296609,14162885,21184471,15632799
NFE,6915696000,NASDAQ,205031000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NFG,4955488000,NYSE,91819000,92620000,140880000,169689000,158142000,108158000,167328000,132392000,86962000,6544178,10284203,11375467,17071000,10768666,11676762,8607537,11127636,11111862,12905909,9470370,8776110,10172224,11313386,11530278,10845113,11514115,11621097,13193593,14215301,10298079,10732064,9812908,9765192
NFG,4955488000,NYSE,91819000,92620000,140880000,169689000,158142000,108158000,167328000,132392000,86962000,,,,,,,,,,,,,,,,,,,,,,,,
NLY,8070457000,NYSE,493908000,167033000,-844256000,-888362000,-275264000,866696000,2022255000,415481000,519244000,71652281,76166358,76857142,75863795,93531748,94753070,80812340,139687413,107203561,123813447,140125849,153378584,222387941,1016274451,597934550,491736828,763739453,875039839,483666130,518264169,553501907,455529819,483690330,314165312
NLY,8070457000,NYSE,493908000,167033000,-844256000,-888362000,-275264000,866696000,2022255000,415481000,519244000,,,,,,,,,,,,,,,,,,,,,,,,
NNN,6451877000,NYSE,182411000,98704000,90167000,90662000,88421000,74171000,81372000,77570000,82933000,24585149,28646634,34139482,32763107,23947674,20769193,18568691,22569539,18093093,20324058,18131264,23169716,25607886,21632622,21752929,23005955,22880935,20687880,18646738,20961204,20939977,22280636,19613856,18601053
NNN,6451877000,NYSE,182411000,98704000,90167000,90662000,88421000,74171000,81372000,77570000,82933000,,,,,,,,,,,,,,,,,,,,,,,,
NOV,8111806000,NYSE,393777000,155000000,126000000,104000000,32000000,69000000,-50000000,-40000000,-69000000,46886791,79627499,72928915,93266918,104221914,114103884,85114871,111316613,75519503,67192688,56471906,59604109,86387561,70621135,65376934,85322979,93143214,63401976,85987894,143099700,112871373,77784182,79975924,90951779
NSA,4360441000,NYSE,89238000,29448000,28959000,31260000,22211000,25038000,25228000,25473000,30224000,10022559,18748758,25777316,12357788,20556242,14073194,11865494,18961135,15453858,13846329,15632400,14623220,14771113,17614435,16249486,13810292,28822072,21758170,14462732,11905553,11558540,10462409,12776104,9634490
NSA,4360441000,NYSE,89238000,29448000,28959000,31260000,22211000,25038000,25228000,25473000,30224000,,,,,,,,,,,,,,,,,,,,,,,,
NTNX,8810607000,NASDAQ,239614000,-13287000,-70969000,-70790000,-99514000,99480000,-111987000,-115416000,-420206000,,,,,,,,,,,,,,,,,,,,,,,,
NTRA,4936467000,NASDAQ,119152000,-110803000,-136937000,-142600000,-121480000,-145151000,-138595000,-140564000,-151273000,,,,,,,,,,,,,,,,,,,,,,,,
NU,36802732000,NYSE,3651270000,224866000,-297613000,-297613000,7833000,-29850000,-66078000,-66078000,-34212000,337764640,509209287,587209449,402994559,647093508,747123371,313710491,532961001,630754753,541244445,430678172,724199451,633723402,527549077,797343303,373679794,586663815,955274346,150298671,270629204,314611825,182486879,,
NVCR,1580049000,NASDAQ,106616000,-57418000,-53061000,-37303000,-26576000,-24008000,-4647000,-26458000,-13124000,22661541,31529829,57077101,26358024,51053056,16445629,10481596,16911720,11633683,36257251,12437534,9811527,11121353,9372566,10156969,9501847,18754801,13754883,10311163,13058719,12897796,18407153,13167323,15124420
NVST,3974370000,NYSE,163824000,51900000,43800000,73500000,47600000,47100000,74900000,85800000,92900000,26782944,33687222,61568662,30908979,48767547,52692156,30353343,40630806,45434281,33655951,35529192,37058296,33960165,42871134,40260289,32787681,36668239,38239863,34967207,51393242,35057762,29807186,27613042,26884570
NVST,3974370000,NYSE,163824000,51900000,43800000,73500000,47600000,47100000,74900000,85800000,92900000,,,,,,,,,,,,,,,,,,,,,,,,
NVT,8403135000,NYSE,165775000,112900000,93800000,158700000,93400000,79900000,67800000,67000000,74300000,19583820,32410226,26448150,28773318,22542379,20326829,22253455,23836282,26120134,16004614,19783291,18180398,21891635,15448781,13233058,13370759,17498471,18265422,18541588,22215370,14309919,16168744,20415650,15851071
NVT,8403135000,NYSE,165775000,112900000,93800000,158700000,93400000,79900000,67800000,67000000,74300000,,,,,,,,,,,,,,,,,,,,,,,,
NWL,2911826000,NASDAQ,414200000,18000000,-102000000,-249000000,19000000,199000000,228000000,98000000,215000000,72066382,214889342,96303569,127767460,140646778,199995359,75688666,120732930,98708419,72832037,101048266,93812841,82836804,78717560,51305060,56051103,80041838,91082085,54272606,63385510,92587395,70391371,70899518,54458135
NWL,2911826000,NASDAQ,414200000,18000000,-102000000,-249000000,19000000,199000000,228000000,98000000,215000000,,,,,,,,,,,,,,,,,,,,,,,,
NXST,5011900000,NASDAQ,35082600,96000000,111000000,203300000,288700000,227000000,252000000,263900000,169600000,3434565,16438307,7200027,4517072,6438956,7035145,4005238,11115657,6784189,5201264,8739968,18935643,8612301,5945817,6488752,5673579,6631726,8034223,6865649,9279822,7148685,9260945,8001039,8130170
NXST,5011900000,NASDAQ,35082600,96000000,111000000,203300000,288700000,227000000,252000000,263900000,169600000,3434565,16438307,7200027,4517072,6438956,7035145,4005238,11115657,6784189,5201264,8739968,18935643,8612301,5945817,6488752,5673579,6631726,8034223,6865649,9279822,7148685,9260945,8001039,8130170
NYCB,7564314000,NYSE,722475000,413000000,2006000000,172000000,152000000,171000000,155000000,150000000,149000000,122373506,157251095,179651057,190346393,211411585,330287042,294286076,612150028,141394693,160582532,225853263,318244686,263739888,131177478,97015195,109012493,147660945,200464409,159456477,178860433,140251801,151124597,117188184,100121623
NYCB,7564314000,NYSE,722475000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NYT,6787201000,NYSE,163558000,46574000,22321000,70786000,36617000,61777000,4725000,69889000,54656000,17198601,19223142,33201345,16458518,18386537,26893615,12970452,24703540,24831297,15335160,19943669,29237329,30546778,23222214,42901527,20405349,34906331,35737627,18879716,33475638,28458065,30779689,20419941,28267929
NYT,6787201000,NYSE,163558000,46574000,22321000,70786000,36617000,61777000,4725000,69889000,54656000,,,,,,,,,,,,,,,,,,,,,,,,
OC,11034298000,NYSE,89834000,345000000,383000000,124000000,470000000,343000000,304000000,227000000,260000000,10549021,16678617,14706186,18617583,18362465,17520507,19515846,17479201,18064598,17486987,19241565,19992625,25978970,24927792,20077446,20231344,26589548,17589807,21152641,20808278,16545206,23961660,21616200,17741503
OGE,6789730000,NYSE,200287000,88400000,38300000,50300000,262800000,73100000,279500000,319200000,252500000,21177275,26598711,27838253,21855355,23751784,21630760,21820045,28659210,22743142,19594802,23240592,25215019,25904850,23368586,22302834,22375029,28728768,25549482,24833051,32009681,24215096,25370228,26068365,16937091
OGE,6789730000,NYSE,200287000,88400000,38300000,50300000,262800000,73100000,279500000,319200000,252500000,,,,,,,,,,,,,,,,,,,,,,,,
OGN,4426438000,NYSE,255568000,242000000,177000000,108000000,227000000,234000000,348000000,202000000,323000000,111114090,63290835,43969092,42997590,41041924,55502060,26959836,51429751,43105550,41327957,42851894,43046423,41962536,39137915,36577127,28612157,29463421,36129159,31023098,60310057,41723342,39660606,46423930,51614518
OHI,8419178000,NYSE,244872000,59856000,35942000,45579000,102274000,89467000,189607000,33291000,138947000,25597652,40707894,28722863,34472129,47862822,43246589,35085270,49433204,47415353,48846843,38998972,45305562,42928320,45812229,39168836,35786289,47200669,65966840,68481886,49259490,69306247,56792620,64029701,88669623
OHI,8419178000,NYSE,244872000,59856000,35942000,45579000,102274000,89467000,189607000,33291000,138947000,,,,,,,,,,,,,,,,,,,,,,,,
OKTA,14019884000,NASDAQ,156752000,-111000000,-119000000,-152918000,-208897000,-210000000,-243000000,-240775000,-221311000,,,,,,,,,,,,,,,,,,,,,,,,
OLED,7498723000,NASDAQ,47346400,49678000,39839000,65134000,53455000,41502000,49970000,45876000,46109000,3332381,5639652,6778018,4608635,6908944,10111156,7056540,7325944,6570708,7047091,7142650,8182516,7604001,11296436,10110102,7162255,9950730,9944049,7737372,8922449,9135627,9510769,10848718,9823053
OLED,7498723000,NASDAQ,47346400,49678000,39839000,65134000,53455000,41502000,49970000,45876000,46109000,,,,,,,,,,,,,,,,,,,,,,,,
OLLI,4474796000,NASDAQ,61704000,42181000,30980000,53088000,23082000,14097000,12523000,44727000,23185000,14191417,18800034,22904827,18610117,27998290,19390571,18390958,29390404,13975273,17146374,36252023,23280726,24675560,27993900,24678243,28052085,39291381,34314593,30032982,39287874,19877892,24227303,40402897,18870721
OLLI,4474796000,NASDAQ,61704000,42181000,30980000,53088000,23082000,14097000,12523000,44727000,23185000,14191417,18800034,22904827,18610117,27998290,19390571,18390958,29390404,13975273,17146374,36252023,23280726,24675560,27993900,24678243,28052085,39291381,34314593,30032982,39287874,19877892,24227303,40402897,18870721
OLN,5936471000,NYSE,125826000,144700000,154000000,196600000,315200000,422100000,393000000,306600000,390700000,16681321,41992349,29153075,31184895,27844196,30367729,27570386,35530219,24208056,28157105,23984520,33177952,36523763,39765897,27384411,30130435,48831785,40068824,39976929,43460339,35667176,42392760,34432269,28616362
OLN,5936471000,NYSE,125826000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OLPX,1047517000,NASDAQ,654698000,6156000,20964000,33633000,60763000,87715000,61961000,69311000,56591000,25027005,41766363,70515443,32756490,37050982,50603162,31352392,87535869,56013348,41104632,54964524,77515222,126939680,57815683,48651836,30070270,42988933,67473681,32902769,63461310,44464650,46176736,43003128,40999696
OLPX,1047517000,NASDAQ,654698000,6156000,20964000,33633000,60763000,87715000,61961000,69311000,56591000,,,,,,,,,,,,,,,,,,,,,,,,
OMF,4521696000,NYSE,120418000,103000000,179000000,180000000,188000000,208000000,303000000,263000000,288000000,12660910,13060074,15805911,15762901,15506673,16994898,16230379,32952987,29153865,29229324,24130865,24237805,32550036,33284513,24723468,25337099,28646728,31217045,23744502,33410422,24321937,25829126,29318220,29438119
OMF,4521696000,NYSE,120418000,103000000,179000000,180000000,188000000,208000000,303000000,263000000,288000000,,,,,,,,,,,,,,,,,,,,,,,,
ORI,7733751000,NYSE,284643000,155500000,199800000,512100000,-91700000,-40100000,306300000,627000000,88700000,18783313,27627766,31225745,50225558,37566576,27193022,27243044,43732880,26824590,30936492,28868105,27458113,47042559,41765593,33716951,31752736,40355547,42535227,50708749,52018462,35432312,34102474,30407705,26419776
ORI,7733751000,NYSE,284643000,155500000,199800000,512100000,-91700000,-40100000,306300000,627000000,88700000,,,,,,,,,,,,,,,,,,,,,,,,
OSK,6035127000,NYSE,65301000,175000000,88500000,75100000,59300000,26900000,-2100000,24200000,89700000,8055801,9799433,16261961,8369819,11835252,9864137,11863524,13466231,11501305,9590408,8877623,6789632,9847113,11269823,9444896,12753799,10287552,13373973,15802978,13586812,11426847,13431244,10069210,12033977
OVV,13600837000,NYSE,272890000,336000000,487000000,1335000000,1186000000,1357000000,-241000000,1384000000,-72000000,36355557,75418288,56865726,62461868,123152805,68597707,61143607,93898774,64579989,59728736,56744535,95100948,80433381,75706832,78383854,77417164,142483460,116409028,80825186,111155768,73606253,69854709,61529451,66949923
OWL,18462595000,NYSE,454558000,12859000,8317000,1592000,2060000,-1126000,-11815000,82000,-53323000,86542815,119823368,62098352,54702751,90048860,65289998,56421516,105836019,79744708,57596596,74394897,96102896,82385453,59060525,72462753,43798642,111552573,60385336,54390960,41907778,45011766,41696370,128488226,33303835
OWL,18462595000,NYSE,454558000,12859000,8317000,1592000,2060000,-1126000,-11815000,82000,-53323000,,,,,,,,,,,,,,,,,,,,,,,,
OZK,4099135000,NASDAQ,113142000,171964000,169900000,162879000,132349000,136405000,132508000,149761000,130290000,,,,,,,,,,,,,,,,,,,,,,,,
PAG,9958158000,NYSE,67298000,300800000,298300000,298000000,340100000,374000000,367900000,311300000,355100000,,,,,,,,,,,,,,,,,,,,,,,,
PARAA,7870631000,NASDAQ,40703600,-299000000,-1118000000,21000000,231000000,419000000,433000000,2058000000,538000000,,,,,,,,,,,,,,,,,,,,,,,,
PATH,8722098000,NYSE,484285000,-60361000,-31901000,-27689000,-57724000,-120378000,-122561000,-63110000,-122787000,90156700,185456657,134501949,152141216,256685843,256457977,83829210,179516538,100857059,111725349,135080081,134719895,125297998,229501925,98547329,85991699,192561252,146652012,176640066,174882304,83266229,89869441,120262309,89507431
PB,4929803000,NYSE,93722000,86938000,124694000,137880000,135820000,128490000,122326000,126787000,128590000,,,,,,,,,,,,,,,,,,,,,,,,
PCOR,9653636000,NYSE,142384000,-52881000,-63447000,-71184000,-71205000,-73123000,-71419000,-50972000,-50742000,13478349,23468693,23873706,17440953,19963629,29173441,18130914,26134624,25016768,11188888,13106457,16979332,18273932,22047368,17686680,9953445,18583960,24458205,13733741,29327909,21458979,15258229,26894151,13670832
PCTY,10963332000,NASDAQ,55921000,37254000,57616000,15600000,30352000,15146000,34846000,9853000,30932000,,,,,,,,,,,,,,,,,,,,,,,,
PEGA,3384031000,NASDAQ,83248000,-46804000,-20774000,34613000,-93520000,-286296000,-379000,-37246000,-56468000,2636562,4653059,5356314,7107752,5821473,6214443,5937043,6522997,8799594,7425809,7098224,9687431,7627263,10285177,12404201,10659995,10445514,18755139,8484254,11547991,11174721,8128378,7534628,6005226
PEN,7954860000,NYSE,38436700,18960000,8562000,3877000,-2271000,-3687000,79000,-24633000,8850000,,,,,,,,,,,,,,,,,,,,,,,,
PENN,3047929000,NASDAQ,150477000,78400000,514500000,20800000,123500000,26100000,51700000,45000000,86100000,49653524,86864922,176303702,67991889,56354865,76456798,32128575,56300375,42488640,41608427,48392588,57649468,72102090,112544413,64840510,54724091,87954837,108128564,74321656,91165889,94577223,91426252,96288314,167105105
PFGC,8755506000,NYSE,156181000,150100000,80300000,71100000,95700000,76000000,23400000,8400000,4700000,12554323,18855072,20741909,15296894,21303197,22590599,16005440,26816159,26966050,23672934,25640699,25206578,18834604,20710408,23010964,23152151,57034071,34374737,24415424,34310102,38011367,26442048,32443333,28530422
PHIN,None,NYSE,0,35000000,19000000,41000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PII,5378038000,NYSE,56688000,134300000,113400000,195500000,186300000,-4600000,69900000,86800000,114600000,6674425,14517691,11847496,13902030,12094382,10653668,12265006,12979075,10265416,11290118,13082799,12318116,14276621,11671819,9580836,12431732,12732010,16801674,15902026,18899015,13276275,17286246,12430232,11208232
PINC,2394637000,NASDAQ,119171000,21463000,46801000,64374000,42959000,29903000,39069000,77232000,121306000,,,,,,,,,,,,,,,,,,,,,,,,
PINS,17835561000,NYSE,581878000,-34942000,-208579000,17491000,-65181000,-43076000,-5281000,174699000,93996000,109064129,226408035,236504018,187633363,224294045,277445895,226755035,247646909,295512328,204999390,226235249,251721486,338986013,299550756,363159501,324299448,320511134,382398883,267038572,230078297,341117054,254093798,211452544,218354547
PK,2541335000,NYSE,215733000,-150000000,33000000,34000000,35000000,150000000,-57000000,-67000000,-86000000,31673334,55496448,76430649,53823395,74649532,94076391,50831609,79834479,61319485,64678064,73255868,58038396,68322560,88139044,56397599,65466313,90403907,97992648,56811705,69501427,60837572,67759375,86831688,87024259
PLNT,4768465000,NYSE,84561000,41135000,22705000,33683000,26913000,22342000,16464000,5740000,17443000,,,,,,,,,,,,,,,,,,,,,,,,
PLTK,3578834000,NASDAQ,366496000,75700000,84100000,87500000,68200000,36400000,83200000,102300000,80500000,12994626,27612149,26298184,18039873,32546630,20546952,26876620,29179953,19902697,18806018,24271837,28306724,45370044,77166018,46541990,38663659,50839443,43730894,27641511,52708887,43191315,30799404,20562180,34647136
PLTR,37355770000,NYSE,2047250000,28127000,16802000,30878000,-123875000,-179329000,-101379000,-156188000,-102137000,,,,,,,,,,,,,,,,,,,,,,,,
PLUG,3948936000,NASDAQ,601972000,-236398000,-206561000,-223465000,-170758000,-173296000,-156489000,-192914000,-106671000,395412545,301876931,468364543,546333094,542238818,528275469,443565739,433971390,281345357,383249929,324968284,362526120,378864288,357229570,580204069,433789393,410867826,545705652,404712286,491366793,364228082,476161385,380709422,505258986
PNFP,4992386000,NASDAQ,76759000,197299000,137271000,137847000,148658000,145127000,129110000,133528000,136577000,7436412,9967036,10091684,14345820,14703347,15393691,12466223,26407779,10539035,12211052,8584793,5757767,12572949,8593842,6768487,10117704,9630190,9137794,9327185,8744936,7643568,11861857,7957741,5633628
POST,5005233000,NYSE,61219000,89600000,54100000,91900000,83900000,170200000,523300000,-20800000,29900000,,,,,,,,,,,,,,,,,,,,,,,,
PPC,5846345000,NASDAQ,236790000,60456000,5187000,-154976000,258352000,362116000,280438000,36754000,60725000,13918481,13945381,14169170,20041002,20337177,17694884,12865359,18114843,19468182,15885541,16228698,14992089,15924213,18596702,14802665,13950998,19943502,24893079,21198071,31355462,27435065,9144184,7692237,9415882
PRGO,4015875000,NYSE,135397000,8400000,-3000000,-23700000,-49400000,-65100000,-2400000,9600000,-58900000,,,,,,,,,,,,,,,,,,,,,,,,
