Ticker,Market Cap,Exchange,Outstanding Shares,Q1_NetIncome,Q2_NetIncome,Q3_NetIncome,Q4_NetIncome,Q5_NetIncome,Q6_NetIncome,Q7_NetIncome,Q8_NetIncome,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
M,3113955000,NYSE,273634000.0,-22000000.0,155000000.0,509000000.0,108000000.0,275000000.0,286000000.0,743000000.0,239000000.0,128782620.0,225850534.0,290322189.0,170279136.0,284072027.0,287281433.0,205859813.0,259913249.0,157121804.0,187596364.0,168150303.0,252310768.0,213214035.0,241567881.0,285932047.0,219306998.0,284573695.0,366324209.0,247174775.0,285896816.0,280406722.0,272652935.0,396958783.0,414857045.0
FIVN,4476441000,NASDAQ,72212000.0,-21739000.0,-27248000.0,-13653000.0,-23207000.0,-23670000.0,-34120000.0,-3601000.0,-20537000.0,9724917.0,18429853.0,26173662.0,18921995.0,26145918.0,45810534.0,18790284.0,31554679.0,29998136.0,22870748.0,26044175.0,42178578.0,35800196.0,20959249.0,18713182.0,19323564.0,17766465.0,25702698.0,22900137.0,28742709.0,27562628.0,26795606.0,25615061.0,33778568.0
RNG,2725970000,NYSE,84760000.0,-21482000.0,-54399000.0,-284063000.0,-284616000.0,-159515000.0,-150972000.0,-118357000.0,-146751000.0,10575261.0,21050263.0,40125165.0,25275209.0,24553234.0,63513747.0,27349757.0,55634912.0,50310130.0,23539763.0,40597972.0,55181263.0,40066146.0,37953433.0,64987394.0,33555079.0,44275476.0,48515363.0,21280419.0,28258424.0,27843500.0,21211889.0,32018246.0,31130232.0
LPX,3893751000,NYSE,72106000.0,-20000000.0,21000000.0,-8000000.0,226000000.0,384000000.0,484000000.0,194000000.0,365000000.0,,,,,,,,,,,,,,,,,,,,,,,,
R,4566388000,NYSE,45527300.0,-18000000.0,139000000.0,206018000.0,245995000.0,239000000.0,176000000.0,181016000.0,138054000.0,4771332.0,8993643.0,7598564.0,6853839.0,6255556.0,6946808.0,4898576.0,7207935.0,5631178.0,4808321.0,5279512.0,12953490.0,11591307.0,16662927.0,8491870.0,7925870.0,13487365.0,26240443.0,20162836.0,11680681.0,13279058.0,11640526.0,11465801.0,11553320.0
FRPT,2684352000,NASDAQ,48219000.0,-16952000.0,-24786000.0,-2917000.0,-18449000.0,-20586000.0,-17542000.0,-9266000.0,-2070000.0,8292223.0,9472753.0,16066795.0,9238472.0,11666211.0,17317407.0,14524107.0,24570342.0,14480858.0,12892072.0,11512878.0,12534184.0,18061538.0,32592194.0,24481814.0,15624913.0,14606952.0,26028514.0,9829690.0,11388405.0,7375848.0,13892509.0,14085906.0,10484034.0
NCNO,3161508000,NASDAQ,112911000.0,-15884000.0,-11243000.0,-21208000.0,-23579000.0,-27245000.0,-30688000.0,-7119000.0,-13636000.0,,,,,,,,,,,,,,,,,,,,,,,,
TTC,8683436000,NYSE,103844000.0,-14963000.0,117557000.0,125150000.0,131125000.0,69510000.0,60108000.0,96320000.0,142171000.0,8367863.0,17936002.0,7187204.0,8399326.0,14078597.0,10548053.0,7571583.0,14058440.0,16892182.0,12711867.0,12512944.0,9931135.0,11156138.0,10982597.0,6216737.0,7822750.0,14005041.0,9680147.0,9498279.0,15963289.0,9720276.0,10755592.0,10328032.0,7772445.0
NTNX,8810607000,NASDAQ,239614000.0,-13287000.0,-70969000.0,-70790000.0,-99514000.0,99480000.0,-111987000.0,-115416000.0,-420206000.0,,,,,,,,,,,,,,,,,,,,,,,,
INSP,4414143000,NYSE,29335700.0,-11952000.0,-15424000.0,3150000.0,-16847000.0,-14490000.0,-16694000.0,-2391000.0,-10347000.0,11153590.0,11820764.0,14767242.0,7027712.0,10829723.0,8879340.0,6618874.0,7713854.0,6997388.0,4848727.0,5978166.0,7551850.0,6561258.0,6156880.0,6563866.0,3811947.0,6152929.0,8751482.0,4982044.0,5149129.0,5647411.0,5865185.0,5516104.0,4243828.0
ENOV,2606452000,NYSE,54540000.0,-9995000.0,-23350000.0,-38603000.0,-66612000.0,76855000.0,15068000.0,-1907000.0,25848000.0,7969360.0,7970517.0,8657812.0,6324834.0,7957313.0,11526068.0,6639923.0,12248309.0,5869634.0,7074934.0,6197548.0,8827942.0,10082724.0,11218471.0,7446597.0,6622103.0,9130688.0,8223641.0,20870675.0,31529888.0,27094559.0,25088865.0,26525930.0,23511581.0
ICUI,2624779000,NASDAQ,24135900.0,-9934000.0,-9812000.0,-15536000.0,-13208000.0,-7474000.0,-38068000.0,19925000.0,31081000.0,,,,,,,,,,,,,,,,,,,,,,,,
MSGS,4226025000,NYSE,19363800.0,-9257000.0,52379000.0,22491000.0,-17820000.0,27188000.0,24503000.0,15845000.0,-16405000.0,,,,,,,,,,,,,,,,,,,,,,,,
PSTG,10556591000,NYSE,311956000.0,-7115000.0,-67401000.0,74471000.0,-787000.0,10922000.0,-11535000.0,14943000.0,-28731000.0,26238051.0,71075009.0,77731415.0,64219542.0,114305886.0,98222973.0,87379355.0,156038127.0,95786067.0,87596215.0,83643398.0,82239226.0,65703947.0,92140534.0,61520744.0,51711870.0,101688387.0,84740207.0,66085147.0,109865727.0,49720523.0,84523661.0,79589789.0,93276252.0
MRVI,2579210000,NASDAQ,131924000.0,-6541000.0,-67000.0,37634000.0,44469000.0,71240000.0,66862000.0,55830000.0,53962000.0,,,,,,,,,,,,,,,,,,,,,,,,
IRDM,4974529000,NASDAQ,125051000.0,-1642000.0,-30741000.0,9775000.0,-808000.0,2149000.0,4557000.0,2824000.0,-5884000.0,,,,,,,,,,,,,,,,,,,,,,,,
VSCO,1528328000,NYSE,77149000.0,-1000000.0,1000000.0,173000000.0,24000000.0,70000000.0,81000000.0,246000000.0,75000000.0,,,,,,,,,,,,,,,,,,,,,,,,
RCM,4671393000,NASDAQ,418959000.0,300000.0,300000.0,-37100000.0,-29500000.0,-20400000.0,29400000.0,36000000.0,17000000.0,66429966.0,52196009.0,42612924.0,40753189.0,71336010.0,55859988.0,42932373.0,47511208.0,52313398.0,64605909.0,107900006.0,164376922.0,34159518.0,53403135.0,42299529.0,20806046.0,24719767.0,31428470.0,22311145.0,26966731.0,23753728.0,27073725.0,20628664.0,22876762.0
JLL,6194395000,NYSE,47682200.0,2500000.0,-9200000.0,174800000.0,140200000.0,193900000.0,145600000.0,421400000.0,237200000.0,5780652.0,7954532.0,5949537.0,5607832.0,6355018.0,10013780.0,6813572.0,8077246.0,5053997.0,3939964.0,4668385.0,9274690.0,7120757.0,7775678.0,5943503.0,5885657.0,10149657.0,7731902.0,5698562.0,7794791.0,5576016.0,5191587.0,7900549.0,4850259.0
OLPX,1047517000,NASDAQ,654698000.0,6156000.0,20964000.0,33633000.0,60763000.0,87715000.0,61961000.0,69311000.0,56591000.0,25027005.0,41766363.0,70515443.0,32756490.0,37050982.0,50603162.0,31352392.0,87535869.0,56013348.0,41104632.0,54964524.0,77515222.0,126939680.0,57815683.0,48651836.0,30070270.0,42988933.0,67473681.0,32902769.0,63461310.0,44464650.0,46176736.0,43003128.0,40999696.0
OLPX,1047517000,NASDAQ,654698000.0,6156000.0,20964000.0,33633000.0,60763000.0,87715000.0,61961000.0,69311000.0,56591000.0,,,,,,,,,,,,,,,,,,,,,,,,
MP,3830112000,NYSE,177649000.0,7395000.0,37447000.0,67007000.0,63177000.0,73269000.0,85551000.0,48989000.0,42763000.0,35988517.0,59219021.0,59555740.0,62023316.0,67893821.0,53105946.0,49319449.0,52538956.0,38346952.0,35838447.0,49804012.0,37603737.0,33813583.0,48987842.0,46888712.0,62366776.0,60039701.0,57228323.0,53220287.0,81194744.0,57411980.0,52617062.0,48868798.0,58492607.0
RKT,14765639000,NYSE,138400000.0,7438000.0,-18523000.0,-17616000.0,6910000.0,3415000.0,53712000.0,48051000.0,75337000.0,,,,,,,,,,,,,,,,,,,,,,,,
UWMC,15765003000,NYSE,93115000.0,7558000.0,-11941000.0,-277000.0,11696000.0,8366000.0,21930000.0,16950000.0,25246000.0,16512696.0,20707068.0,24078176.0,22621781.0,21082168.0,30729277.0,24943580.0,28994682.0,15653402.0,17537041.0,28283344.0,28359758.0,19905299.0,27861663.0,31095206.0,29844158.0,33028280.0,49053492.0,37553910.0,67371219.0,65994470.0,43245101.0,67555334.0,97495822.0
PRGO,4015875000,NYSE,135397000.0,8400000.0,-3000000.0,-23700000.0,-49400000.0,-65100000.0,-2400000.0,9600000.0,-58900000.0,,,,,,,,,,,,,,,,,,,,,,,,
UA,3163014000,NYSE,222185000.0,8549000.0,170545000.0,121617000.0,86925000.0,7682000.0,-59610000.0,109657000.0,113444000.0,43129154.0,73318752.0,81999910.0,52407353.0,64157570.0,91238883.0,35580962.0,82438747.0,60759533.0,44145118.0,59811650.0,77920504.0,56266950.0,93792149.0,74016653.0,66032241.0,163423957.0,155770682.0,55496060.0,90543022.0,83149057.0,57009279.0,52785538.0,59931306.0
UAA,3169961000,NYSE,188705000.0,8549000.0,170545000.0,121617000.0,86925000.0,7682000.0,-59610000.0,109657000.0,113444000.0,,,,,,,,,,,,,,,,,,,,,,,,
DV,4544992000,NYSE,167403000.0,12839000.0,12175000.0,18068000.0,10331000.0,10290000.0,4579000.0,28308000.0,7924000.0,12687510.0,38397522.0,54628673.0,23430763.0,29486973.0,34854778.0,17817533.0,41277225.0,19825455.0,42438518.0,13269922.0,32729064.0,27234313.0,27709687.0,21721757.0,11062059.0,15311570.0,20541617.0,9986989.0,20590978.0,13201393.0,17596450.0,29186799.0,23094663.0
OWL,18462595000,NYSE,454558000.0,12859000.0,8317000.0,1592000.0,2060000.0,-1126000.0,-11815000.0,82000.0,-53323000.0,86542815.0,119823368.0,62098352.0,54702751.0,90048860.0,65289998.0,56421516.0,105836019.0,79744708.0,57596596.0,74394897.0,96102896.0,82385453.0,59060525.0,72462753.0,43798642.0,111552573.0,60385336.0,54390960.0,41907778.0,45011766.0,41696370.0,128488226.0,33303835.0
OWL,18462595000,NYSE,454558000.0,12859000.0,8317000.0,1592000.0,2060000.0,-1126000.0,-11815000.0,82000.0,-53323000.0,,,,,,,,,,,,,,,,,,,,,,,,
EPR,3098093000,NYSE,75324000.0,13600000.0,57657000.0,42329000.0,50799000.0,40909000.0,42192000.0,44557000.0,32117000.0,7574804.0,11330068.0,12306821.0,16433064.0,11084330.0,8552915.0,11177305.0,13444585.0,8448121.0,11838598.0,12690424.0,8157898.0,9919057.0,17068162.0,14062884.0,6684461.0,11091234.0,11937404.0,9384474.0,12820562.0,16076584.0,11388246.0,13350730.0,10721362.0
MTZ,5047066000,NYSE,78860000.0,15542000.0,-80540000.0,3224000.0,48896000.0,16212000.0,-34978000.0,76644000.0,111087000.0,13938303.0,18011490.0,18631938.0,11209301.0,14364678.0,16654383.0,8713207.0,15478053.0,12550496.0,10910257.0,14449792.0,17632287.0,16019070.0,15056786.0,11580777.0,14763441.0,16870345.0,15976335.0,11508997.0,17442405.0,12300934.0,11351305.0,11958055.0,16021354.0
MASI,4225448000,NASDAQ,52818000.0,15700000.0,21300000.0,18100000.0,46600000.0,68258000.0,57771000.0,50235000.0,53375000.0,11953808.0,22073294.0,21162853.0,24619329.0,9541612.0,11636343.0,5841351.0,7129004.0,5626156.0,8691702.0,9906040.0,14640731.0,15291508.0,16795085.0,27774577.0,13249084.0,13287562.0,28016289.0,17224579.0,21984588.0,24113862.0,9440762.0,5045223.0,4974559.0
VIRT,2990298000,NASDAQ,94050000.0,16702000.0,57881000.0,27592000.0,40007000.0,85167000.0,112257000.0,104056000.0,70507000.0,12093313.0,21433045.0,15533043.0,20193524.0,20614945.0,24514560.0,18316564.0,32506045.0,25886458.0,28342969.0,23425448.0,19243695.0,16539760.0,27759861.0,19998030.0,20991080.0,40571594.0,28271154.0,30543743.0,25645582.0,25896023.0,22446499.0,19543287.0,18131354.0
TDC,4400595000,NYSE,99900000.0,17000000.0,40000000.0,-7000000.0,8000000.0,-4000000.0,36000000.0,33000000.0,17000000.0,,,,,,,,,,,,,,,,,,,,,,,,
TFSL,3139685000,NASDAQ,280329000.0,17603000.0,15908000.0,22193000.0,25433000.0,17147000.0,15845000.0,16140000.0,17015000.0,4102938.0,6640748.0,6025857.0,5422223.0,7875262.0,9471236.0,6254321.0,9754869.0,3997631.0,4925951.0,5843366.0,5316122.0,5603402.0,5866763.0,4389488.0,5702758.0,6768223.0,8234576.0,4937245.0,4522345.0,4678664.0,3978155.0,4357984.0,3488523.0
NWL,2911826000,NASDAQ,414200000.0,18000000.0,-102000000.0,-249000000.0,19000000.0,199000000.0,228000000.0,98000000.0,215000000.0,72066382.0,214889342.0,96303569.0,127767460.0,140646778.0,199995359.0,75688666.0,120732930.0,98708419.0,72832037.0,101048266.0,93812841.0,82836804.0,78717560.0,51305060.0,56051103.0,80041838.0,91082085.0,54272606.0,63385510.0,92587395.0,70391371.0,70899518.0,54458135.0
NWL,2911826000,NASDAQ,414200000.0,18000000.0,-102000000.0,-249000000.0,19000000.0,199000000.0,228000000.0,98000000.0,215000000.0,,,,,,,,,,,,,,,,,,,,,,,,
PEN,7954860000,NYSE,38436700.0,18960000.0,8562000.0,3877000.0,-2271000.0,-3687000.0,79000.0,-24633000.0,8850000.0,,,,,,,,,,,,,,,,,,,,,,,,
NCR,3815572000,NYSE,140900000.0,19000000.0,9000000.0,-16000000.0,69000000.0,41000000.0,-34000000.0,64000000.0,12000000.0,,,,,,,,,,,,,,,,,,,,,,,,
RYN,3889040000,NYSE,148269000.0,19023000.0,8300000.0,33078000.0,20578000.0,24104000.0,29317000.0,8665000.0,75831000.0,,,,,,,,,,,,,,,,,,,,,,,,
PINC,2394637000,NASDAQ,119171000.0,21463000.0,46801000.0,64374000.0,42959000.0,29903000.0,39069000.0,77232000.0,121306000.0,,,,,,,,,,,,,,,,,,,,,,,,
SHC,3775750000,NASDAQ,282616000.0,23513000.0,2842000.0,-319719000.0,25090000.0,30418000.0,30641000.0,35997000.0,27444000.0,15119025.0,16002311.0,18979761.0,14403108.0,26146832.0,24799094.0,15755313.0,24013821.0,25998191.0,88519507.0,27989761.0,67691917.0,38086393.0,81432749.0,19651568.0,14716653.0,40495108.0,11071819.0,5590652.0,20727548.0,10194438.0,9425882.0,12661756.0,23243768.0
TRIP,2140194000,NASDAQ,125188000.0,24000000.0,-73000000.0,-2000000.0,25000000.0,31000000.0,-34000000.0,-29000000.0,1000000.0,21992156.0,67589550.0,54425286.0,45378653.0,57586212.0,79337293.0,34371125.0,50712243.0,61814273.0,33945042.0,44642794.0,65901108.0,38335821.0,34545618.0,48397042.0,34483473.0,54648681.0,56021288.0,30330398.0,52333999.0,51516932.0,53388869.0,57000823.0,75962911.0
FOUR,4292470000,NYSE,56467000.0,25100000.0,14800000.0,29200000.0,43100000.0,10300000.0,-7500000.0,-9400000.0,-9200000.0,,,,,,,,,,,,,,,,,,,,,,,,
MCW,1759392000,NYSE,312503000.0,27132000.0,21136000.0,17756000.0,23997000.0,35659000.0,35488000.0,36305000.0,27366000.0,23048366.0,27623931.0,51105881.0,22174248.0,29409566.0,27756632.0,26177338.0,28972241.0,27867772.0,21117155.0,20439888.0,36034315.0,38415429.0,69427889.0,33313889.0,20678607.0,24766077.0,30750095.0,13838086.0,21371868.0,16181268.0,17700468.0,30676710.0,17902607.0
MAT,7451087000,NASDAQ,354139000.0,27187000.0,-106471000.0,16137000.0,289882000.0,66440000.0,21454000.0,225833000.0,795076000.0,,,,,,,,,,,,,,,,,,,,,,,,
TPG,9337720000,NASDAQ,72284000.0,27195000.0,25055000.0,138913000.0,37360000.0,-9859000.0,41284000.0,,,,,,,,,,,,,,,,,,,,,,,,,,
PLTR,37355770000,NYSE,2047250000.0,28127000.0,16802000.0,30878000.0,-123875000.0,-179329000.0,-101379000.0,-156188000.0,-102137000.0,,,,,,,,,,,,,,,,,,,,,,,,
SWAV,7085844000,NASDAQ,36750400.0,28862000.0,39125000.0,140911000.0,35003000.0,25561000.0,14521000.0,12942000.0,1948000.0,7767945.0,10237673.0,14899085.0,8160703.0,14278732.0,13338708.0,13758498.0,9068319.0,10913989.0,9429937.0,8827577.0,10411842.0,9479022.0,10288993.0,13498558.0,8448582.0,18290130.0,13080200.0,8792043.0,8538094.0,7295782.0,11539866.0,7579164.0,6841306.0
NSA,4360441000,NYSE,89238000.0,29448000.0,28959000.0,31260000.0,22211000.0,25038000.0,25228000.0,25473000.0,30224000.0,10022559.0,18748758.0,25777316.0,12357788.0,20556242.0,14073194.0,11865494.0,18961135.0,15453858.0,13846329.0,15632400.0,14623220.0,14771113.0,17614435.0,16249486.0,13810292.0,28822072.0,21758170.0,14462732.0,11905553.0,11558540.0,10462409.0,12776104.0,9634490.0
NSA,4360441000,NYSE,89238000.0,29448000.0,28959000.0,31260000.0,22211000.0,25038000.0,25228000.0,25473000.0,30224000.0,,,,,,,,,,,,,,,,,,,,,,,,
ESI,4457924000,NYSE,241491000.0,29900000.0,42900000.0,12700000.0,53200000.0,65200000.0,56100000.0,3900000.0,36000000.0,12833081.0,25227166.0,32109458.0,29414684.0,30514994.0,28529522.0,20054489.0,23130526.0,33487073.0,20135752.0,19980180.0,30831645.0,28498015.0,27058595.0,21983089.0,28562753.0,28022094.0,23039355.0,26220213.0,36836293.0,24746023.0,21740044.0,28169629.0,36210375.0
RYAN,12308264000,NYSE,116453000.0,30078000.0,13160000.0,17895000.0,11745000.0,24501000.0,6911000.0,-5730000.0,-1334000.0,8309505.0,11947075.0,17514149.0,11168821.0,14436070.0,20171731.0,7753025.0,21367142.0,9134556.0,10986480.0,14605216.0,29161074.0,12415348.0,12979709.0,9579529.0,10501416.0,15670911.0,13312504.0,8096896.0,15564132.0,6020013.0,9317231.0,9077623.0,8166343.0
RRC,8384569000,NYSE,241352000.0,30231000.0,481447000.0,814236000.0,373087000.0,452855000.0,-456808000.0,891366000.0,-350267000.0,,,,,,,,,,,,,,,,,,,,,,,,
RRX,8614515000,NYSE,66311000.0,32100000.0,-5900000.0,101500000.0,119800000.0,142000000.0,125600000.0,-4800000.0,79800000.0,5541528.0,6855924.0,7341360.0,7927565.0,8634424.0,9169936.0,7169161.0,10539554.0,9825041.0,10006996.0,12889807.0,14130382.0,14837593.0,10872859.0,6902106.0,6117258.0,8377914.0,8704291.0,10003841.0,9734646.0,10890491.0,10244540.0,7028123.0,9053611.0
TTD,37191324000,NASDAQ,446162000.0,32939000.0,9326000.0,71187000.0,15869000.0,-19073000.0,-14598000.0,8039000.0,59384000.0,49652267.0,63031595.0,82377836.0,124396074.0,71180935.0,98448056.0,53038689.0,81858390.0,127063572.0,78070114.0,82783964.0,131683175.0,114296746.0,96664700.0,162078089.0,125197403.0,111224556.0,189411131.0,89657505.0,144858907.0,143708030.0,136524447.0,76457001.0,164313439.0
PHIN,None,NYSE,0.0,35000000.0,19000000.0,41000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DXC,4222481000,NYSE,205174000.0,36000000.0,-756000000.0,59000000.0,27000000.0,102000000.0,530000000.0,98000000.0,-188000000.0,84252393.0,55240250.0,71658588.0,29372629.0,42104938.0,46685990.0,26888709.0,43561970.0,32985290.0,26952905.0,33326979.0,41546102.0,57810012.0,98059261.0,45133867.0,21376293.0,36965882.0,51309805.0,33632519.0,60477546.0,43089619.0,30917405.0,44008034.0,37219617.0
MORN,9662342000,NASDAQ,42653700.0,36100000.0,-7600000.0,3300000.0,-9000000.0,30100000.0,46100000.0,56500000.0,49000000.0,,,,,,,,,,,,,,,,,,,,,,,,
EVR,4960206000,NYSE,37890200.0,37205000.0,83378000.0,140439000.0,82438000.0,95627000.0,158016000.0,295860000.0,159545000.0,3277027.0,6592395.0,5355137.0,8370571.0,10687038.0,7088460.0,7618315.0,10829802.0,10688822.0,9137049.0,7431511.0,8188639.0,10016567.0,11309913.0,7818983.0,8480292.0,8268041.0,9598580.0,9382266.0,9544005.0,13311570.0,8350434.0,9562123.0,8194892.0
PCTY,10963332000,NASDAQ,55921000.0,37254000.0,57616000.0,15600000.0,30352000.0,15146000.0,34846000.0,9853000.0,30932000.0,,,,,,,,,,,,,,,,,,,,,,,,
DT,13811025000,NYSE,293290000.0,38188000.0,80293000.0,15026000.0,10526000.0,2114000.0,929000.0,14587000.0,23641000.0,19851441.0,47150426.0,64350572.0,47736090.0,64698229.0,77608136.0,37106396.0,47639229.0,85792099.0,37976513.0,36009638.0,50733877.0,45389304.0,100334003.0,44018375.0,43782242.0,58465591.0,101804368.0,52107690.0,60209704.0,71265148.0,59470974.0,45661933.0,46311222.0
MANH,12103119000,NASDAQ,61669000.0,39620000.0,38791000.0,37868000.0,29674000.0,30825000.0,30592000.0,20582000.0,36654000.0,,,,,,,,,,,,,,,,,,,,,,,,
PLNT,4768465000,NYSE,84561000.0,41135000.0,22705000.0,33683000.0,26913000.0,22342000.0,16464000.0,5740000.0,17443000.0,,,,,,,,,,,,,,,,,,,,,,,,
