Ticker,Month1_Volume,Month2_Volume,Month3_Volume,Month4_Volume,Month5_Volume,Month6_Volume,Month7_Volume,Month8_Volume,Month9_Volume,Month10_Volume,Month11_Volume,Month12_Volume,Month13_Volume,Month14_Volume,Month15_Volume,Month16_Volume,Month17_Volume,Month18_Volume,Month19_Volume,Month20_Volume,Month21_Volume,Month22_Volume,Month23_Volume,Month24_Volume
CVX,103522837,153218450,165280711,137360991,180550758,163295690,130898714,205948356,165052234,181801959,159618132,161691312,177679221,223317479,185467800,174441220,251807351,235020172,200072555,526661468,282783725,300049707,221128758,224686287
CZR,36090896,47628141,54230328,50349901,64107436,68618526,43554203,73800024,58636858,57245458,64959690,91327452,101299497,90190172,67069071,73851739,84113382,100376802,54992480,59980010,58419976,65374463,49951195,55401416
D,85445366,116297268,95908375,60866748,98360994,82162647,64278162,104761276,104784965,99110727,126776682,142603970,98498130,85748055,61220819,59093637,74586051,86037732,59257181,76386510,59671190,65691057,71529972,70342903
DAL,163394669,163816317,145306219,238162279,266456665,204209946,230884866,235319556,141084218,255054506,195058731,162837264,269243119,220569796,191355020,283767258,341279257,264798506,328734678,418288502,265642570,273755313,347009114,275856664
DD,31907605,41894846,54980383,56367336,83958731,76131534,55188220,80041976,54666038,60988565,50305285,83271381,59490155,67330399,59983927,54075361,64838640,71362914,51835191,70822109,64439999,55308020,57858000,77480370
DE,15760424,29843695,36084596,25748434,37321853,43977731,32713338,35427908,31497918,27401021,27995813,39255600,27649284,26945507,36222461,27834329,36494934,45898299,32327127,57827746,41985462,40250320,32998541,39733236
DFS,38365985,36635782,65090759,48173714,47762141,45502952,34439527,56434783,40600321,61755513,40673520,36920986,40011457,32985099,29939033,40726128,46687744,40646393,27865123,48323385,30459391,40421770,38654480,36776122
DG,66188541,108508711,63428091,46246755,107861265,41577160,30697298,49424483,35124592,43055193,50167461,33320555,34927869,36647862,36177402,31441091,38180591,55729334,37912350,48473831,38715715,46948549,44136131,30631625
DGX,10170678,15542637,16049780,16913597,20098114,20564854,20640115,30333026,22798824,20633986,22035553,24251884,23389646,19716825,18026096,16785989,17667547,22971410,23607395,27550868,26849485,26621096,24027099,26462694
DHI,34458620,51231682,62151334,64342019,61732392,60358306,65557853,74551544,55161462,53832841,56413246,63592379,63933538,70144097,47470210,72804895,94639274,74846791,79651488,80680886,79850843,81709955,68172338,56097039
DHR,44757134,49765599,44367188,71141992,60133028,77952614,65948367,55809080,46508195,58922232,43339731,57397832,67590278,51393418,40296544,45721714,49116267,59297194,60649715,58585200,51489001,76874405,54972199,57157868
DIS,147812434,319930810,377423405,320380674,282732867,334702686,156445196,196653778,252915943,228917669,301451458,427618373,180489304,209164018,294094092,196254179,241459562,322911294,273773815,224925323,250868699,269185309,250467355,348581552
DLR,22976402,42568583,45814500,56570767,72461024,63131373,56584922,65350132,33473417,39586299,41505398,42002986,53082812,43328805,29763193,29871018,37703807,31363380,28860173,30464219,42766563,29495855,27182765,25292910
DLTR,30062695,49724023,54819610,33823065,52773993,54561412,32373967,60812930,39230642,41778087,40093935,55188573,44112586,56608023,59574668,41630523,42866207,71355931,42528442,62173632,41662671,56382691,57066706,121824681
DOV,9544932,16221277,16222189,20198941,17675732,15950923,16296553,22675626,15137169,17197035,17136609,19387499,22540663,25542484,18462804,19268615,19372197,21377714,23314348,16763718,15895968,17320020,13992219,11967973
DOW,49528249,81903222,89058728,102444754,100080392,91429841,89102061,122457569,83742487,117397745,90661013,113775362,133264665,137680463,126788934,115612948,137162016,119790988,105541001,131446329,106338217,126100432,118930671,110804962
DPZ,11445447,9818348,9277369,16325409,13779340,12793550,13809928,20573121,17789178,12905332,9715082,13384818,19273608,17132433,11592600,12599602,10730887,11545756,11689445,11178121,8872187,11768463,7869955,9349092
DRI,15653620,25849494,23885700,21596395,29691090,30725303,21904209,35716475,21215890,22362386,25409189,21718572,27891276,28510966,20594778,24313559,30512762,25504979,21053740,40698786,21254278,22921636,26979830,23267317
DTE,22393481,29162736,22275897,19686322,37414865,21901601,21832577,32984214,24167745,18716158,27606832,34124687,47601695,27081889,19996667,15973434,20761783,25743655,18427720,26826799,24259871,18696367,20615604,22029514
DUK,46088041,77047241,64567294,48943794,66063651,64297712,53756172,76819096,54975798,54326800,63503758,70508957,76194712,53302400,56224313,44800207,60045445,66838641,54283409,61262776,64622195,62479928,64532278,55773209
DVA,25907576,16671967,15962583,11189208,12172652,17347176,9812702,15577640,14120062,11993125,13682277,19309511,20192930,14706348,16389675,16271882,30124817,16810571,11643183,16277520,13217608,12665681,19213817,19899965
DVN,131324451,197323889,175100541,151619362,185303318,186612913,138407243,255327644,241826537,146486872,190546814,243285848,205717254,256093927,281886774,200371639,311184316,275340135,179294730,338099608,256696317,279755850,231566708,218110041
DXCM,77913242,95263554,90470682,56813208,58640420,56160941,39021410,52157074,51808357,50519323,52296848,55354823,73576930,49032165,61627984,51991034,49516656,25489521,13274751,18993536,15947554,20084695,18223917,14039090
EA,24968361,46062851,50468268,42941624,41213609,50898983,36096907,50004384,69747022,37895059,34715173,44771399,36554772,41418101,44950196,31703350,55352782,76034760,40851300,38341052,45890942,56993050,49839532,64082151
EBAY,61673255,106487651,104405824,125858496,103537266,99429425,87694024,118452308,95455138,89424023,112024868,128483838,133932810,121267350,114995548,97880556,162138490,184919871,100804150,191660906,140300309,131425095,169519423,152338184
ECL,10987934,21408248,23844539,20123332,23284251,22442074,18293783,27703271,24871692,20372055,25373461,38488205,27394014,26691264,19845827,23451620,26357856,25222149,26368184,45567657,26963511,31214530,20634089,18503586
ED,30417539,35292465,39598026,34449646,40168903,44908347,29062048,48242507,35108436,33189147,33102845,39511016,40348214,32584842,31881116,33307798,38246470,41187376,35312233,37744578,39191982,62566303,47988148,45848636
EFX,9934060,12614960,18830011,24285446,16532310,13362524,15795769,15656406,16683979,16992896,14565100,24800152,25380775,14572813,12881006,13340362,17651957,22302739,27566752,19463868,24469025,23896684,14893730,14134633
EG,3311214,6755435,4610778,5526604,8260223,11902052,4372064,7764991,5646922,5110053,6114448,6796595,6927104,7194586,4469711,5166528,4928301,5011165,4738699,6479244,6219216,4781152,4993541,4522766
EIX,28206563,39764748,30135313,27009741,32563020,35801144,26405592,49637255,38137732,42774291,36112963,39718492,44528476,45046607,34099856,29298344,37322248,45664917,32188515,45125545,38855238,51168817,42825948,52518802
EL,21234470,40713701,72050512,45772035,52232767,66001274,24962232,27885516,31936708,28904683,35004691,54635281,39000758,30666501,27006911,21707302,33002413,45126598,27531550,37502247,29744460,34986428,23398064,28214478
ELV,16351401,21595761,19774888,32098411,32622458,20827723,23462900,27101528,19077803,25308611,19126258,26698029,22555153,18401212,16706559,19936809,23971451,26145079,22962691,31450818,20325161,24410415,22365928,22214461
EMN,10447180,17606006,18594120,19582169,19945396,17988542,18978914,24199255,16821026,23747590,18102185,21516483,21931281,33051459,17262100,18502742,27338709,19978551,22118561,33736608,17436104,30497349,27148445,18425548
EMR,32491910,52036677,62456416,44088488,64412919,66864770,71191756,78399528,70708365,76172856,70845924,79518267,69615688,61102429,56348571,49309526,65699904,72299562,53019955,85856572,69009138,60196592,61822098,66925034
ENPH,48616590,67005299,74658693,92459627,71789073,76468706,93956592,82205266,92859256,90691619,67467516,76335565,92892508,82409219,69141357,77056286,56018290,51478489,57976723,64956871,81577326,62565311,47221730,42549725
EOG,35949455,57493316,57873081,57189122,81705436,74347196,56627507,107472071,77958999,58244835,79499032,81165520,77454177,71603976,79943496,78264871,108449236,89764189,67907252,124633607,89020097,100750304,82704065,97668019
EPAM,4454476,8638462,10284299,9136997,18927069,15922618,7525997,11260595,9642343,6909727,6504309,9179252,8158509,7057195,11331827,7686363,12210746,22048280,13251680,50952801,24231302,12369732,27250114,6334791
EQIX,3907987,7176775,8138817,7207828,11008767,10707755,6612158,10118637,7200325,7349845,9157235,10939312,10085269,10514026,8143437,8396221,13190584,11140097,7673069,10101905,10056171,9059975,8698306,10487050
EQR,20927479,32035329,29083250,35858942,41759439,36380807,31382536,43273858,41138493,61053544,51436277,38949643,43799738,32999262,29080295,26782324,42707523,41647704,28395931,34077546,38210273,38705703,34561227,27736497
EQT,68830220,104130799,111144099,124426445,130624305,155551208,113339231,147223505,159543769,131828287,130753533,117602837,165180000,265665507,139910137,144383742,173449347,189975504,199579747,249191263,184272225,161957471,139258699,125239395
ES,43000996,50066093,44961308,40846888,46061823,44382667,29303806,49774683,31809497,29659703,30816257,34629626,38683308,34246028,30164549,27282067,32106003,35455624,26655406,50992647,47377306,31817104,27269538,24122775
ESS,4850889,8149989,7006772,9873029,9682625,7634398,6910779,12636351,11184862,10312130,10421850,13563112,12098332,8735847,7923074,8633694,10833913,10952936,5042899,8655875,6268452,6097634,7163631,5083826
ETN,25745397,46850415,42371172,38704765,47765281,46626475,37032387,53206884,37735105,32463980,30898365,41577273,43864933,38377858,31708815,31874220,39212594,54403315,38886114,43981145,44646550,39078131,35206137,31828510
ETR,23055807,24171946,35830711,31012074,41187539,25456500,21886749,29534162,29024597,33086372,26274729,27279171,25527619,23734888,23148541,17775303,26203687,24382893,23333309,25620464,25423258,27066486,21866326,28423613
ETSY,45099014,74282786,78601510,57994300,69831031,88272195,50198953,82310337,63350575,56344492,54738514,83559223,70121284,56105394,64149985,96204075,82696482,140651640,80338677,80229648,92269199,68171845,45539001,55704445
EVRG,29339928,38224131,34621190,20489330,27147129,24698569,21036475,34591809,25395504,28414370,42031494,62952406,27630232,22898280,19385948,19714135,30229610,24659415,20424122,30418486,39401992,31150223,21025224,26792882
EW,53137731,69234794,76134525,63265516,57486806,53633411,54916214,85134789,73164229,62777173,103525412,133360237,85029669,60312877,53388469,48582925,56160010,66219540,59796174,55693624,51470477,56554304,54318403,49882038
EXC,81279942,100631541,105984300,116815935,124843258,156305027,114854405,197102691,149929114,107909157,164360150,178605940,184296869,165646432,145107746,108528775,137985877,146610241,145841864,180634456,245428318,179807336,124352502,101379636
EXPD,14898150,21875841,20688289,16619602,25901251,31911520,19526195,31018346,28729230,29139833,28930368,41748738,27648896,34290397,24444264,24301702,26581135,36003454,31261788,31306924,26657891,27527050,24245154,26471649
EXPE,20920686,45320084,67790131,38998236,61117314,59094492,39579499,61415861,58128327,46706516,51589442,57151549,46744761,55169604,66122509,44604671,72159796,109260240,44853280,78280347,72966195,42799387,52827356,69840374
EXR,14327472,24980057,46583310,54766398,23647919,21295278,43674031,21797400,22463382,19759833,21228253,25522991,16247258,18293330,15660874,8474826,15330225,18762085,12041372,17184835,13226707,15184589,13950577,14783093
F,575006898,920815270,1042520016,1170695260,1251191738,1395646011,1054299630,1809438601,1379035149,1101986533,1116350742,1037763587,1433732660,1619727852,1455374340,1247848605,1143903229,1359365004,1338949626,1747233463,1819363112,2903762712,1850349357,2273646809
FANG,30640541,38759790,42247322,39409786,38717402,43732774,34386189,61680921,49065109,38742980,62243085,56069087,47748864,49508456,61617561,48861342,77066530,66379245,37977837,69636379,55716484,59373698,52216419,69830428
FAST,60763481,56251513,52804620,78553763,72230411,53145578,70365704,72798396,57313082,76051362,70897069,66066258,85061736,76618909,59650748,73332751,66142044,72470029,72647718,81540670,65263046,72455813,62202142,57149832
FCX,140537168,174820571,213538359,253832472,259881107,276246730,237406781,325654776,209153982,269148448,237385763,313678030,339717440,367705927,348995647,491819629,434704696,411736254,328953654,428903272,359611296,426363130,326153618,396839129
FDS,3146259,6029731,5342937,6774585,7595319,5639460,3850787,7266995,3083653,4648572,5665456,4859396,5179358,6653057,4491061,4138167,6428022,5943904,5644023,7575591,4924150,5801263,12153682,4265363
FDX,25338556,42661391,36050810,38532452,56521812,32411477,39866216,58554885,34136317,35374849,55328993,56265322,86367693,116962396,34931808,32275212,71353657,49045202,45872445,66561822,45774338,43913374,51038914,42417092
FE,55687871,77390226,73658708,46137147,75264487,110647617,58401302,87099775,75844962,82248405,61444869,64300245,91666665,92641102,79451204,54639313,103859542,71910185,67269676,114890298,91859909,83353920,67638458,72278340
FFIV,5529275,6910118,8677989,14419109,11352458,12604232,14073127,9843729,10422636,11767333,8649833,11109606,13464916,10325343,8869167,14984161,7692949,13113274,12622970,10586313,11923000,18424717,9455526,9488473
FI,30054058,47239962,43056745,53087585,100427493,71123647,57618765,98749256,71189505,56278592,59475640,88377769,87569509,95240178,70054017,70374956,64880693,67221448,58707555,77525777,88853250,83650190,81566135,119892125
FICO,2058108,3645741,3348998,3307972,4097134,4680501,3796544,10379905,3515811,3871108,3638034,5716971,4982824,4459876,3011157,3275695,4156855,6884153,6189286,5652095,4856887,6115487,7674710,8106475
FIS,55238479,98177624,79136475,109039003,114954201,98933063,98573504,182297700,122262160,107653884,143241425,196516399,102548559,114395650,83744755,54467686,71947875,75350633,71291908,87694722,89958887,85101157,87972008,103669576
FITB,61797621,115120341,102628076,104742455,123325608,181731321,136905904,356303852,80813495,116715623,105091731,85740555,109279284,93573255,76736776,101581121,98113241,118466753,132519588,160892678,118805729,125898820,101656840,85478828
FLT,4967539,8125561,10804600,8569789,8994386,13661906,9597941,16633814,12963669,7941893,10190542,12751907,16147370,11544109,12874608,9783887,13320357,12692233,9958927,9730579,13625435,12137157,12609945,14521398
FMC,19441246,44538606,29371840,31268491,23284665,23147657,14254407,18746254,16580590,13575436,15229640,16618424,19210848,17251537,15918324,14732099,18553254,24724006,18378435,30182734,16576566,14274079,18735407,18655151
FOX,10404638,23383148,23657406,16584071,23967207,33404061,20643003,27249785,24025356,23494332,25808984,25251307,31008816,27036911,22959886,16858821,24520136,29326329,17585302,21750018,22628437,22242437,37948662,21573722
FOXA,33605196,81068343,95044559,77212201,91329160,92614963,65461209,72530335,59040887,47852308,49518753,60640029,74355843,56390702,49104235,39551902,51845245,62103161,51121413,89590402,68201520,73551407,84655390,62821349
FRT,6551016,9526580,12448845,14241558,11654888,10524215,8796585,13426960,10350638,11851227,10969375,10909705,14882079,16523896,11746372,11716160,11967461,10911873,9036977,10427485,9865143,12819915,9692846,9053168
FSLR,29869047,36502936,43004210,43384571,34813001,71845723,45650106,75007077,31657401,46604871,67013407,59085341,69929048,67106713,67921586,47643680,32118295,26940891,27408673,53668964,29403982,28382754,26946176,36239720
FTNT,82426468,93444058,185319696,95093126,122893659,118563420,72294858,98944123,118196211,105936435,93354507,134081543,106854871,110319551,139605151,87876790,44927784,39200126,18648182,33620807,26678946,35179260,36655315,19874454
FTV,20249672,31038494,44763026,34625969,38323513,54457675,43055577,46866658,39576128,32665516,28928781,41021999,45339393,35881298,36796409,36033884,49602310,65685959,54223863,85467658,69573350,54964379,35557100,35913629
GD,18818988,19316173,21487863,26989173,20733097,28667063,23418160,29773640,19491409,26091132,17727360,21080394,23420847,23490685,21449137,19257225,28056971,35848763,24761839,44560976,28146874,24890525,22669461,18933467
GE,54873764,82324217,87845837,101086538,113837096,116241897,123636288,203723145,108606746,190635271,120803290,116012023,127840495,140146817,126771323,141243258,148748090,139716585,145401978,144188442,133238527,143888066,126315254,166581260
GEHC,26511224,68117917,60775189,60752652,105647772,43224670,37404992,45393714,43609663,,,,,,,,,,,,,,,
GEN,38203888,69125426,86940404,61653647,81114395,124696422,65227698,132529323,73156219,55306234,65127731,134623334,99265906,142928050,116765335,108849064,154354534,151258919,68006333,167639423,125542219,71827113,74970223,105505535
GILD,71679512,103713764,120546465,118610066,126515679,113405199,100907161,132321927,129061462,126113577,158185772,173749217,179369455,176966277,141400240,116401079,163050290,178172792,161860204,265745374,252356347,181263818,152790582,154118739
GIS,67574582,98475195,82913998,67497707,89365477,65868641,50462722,78026095,72091496,70741884,77604533,88398222,71510573,96088761,73798126,74211701,83500578,78279232,71072171,95777590,66511154,80037370,78710482,52715490
GL,6939954,10403445,9510298,8994820,11098074,11100574,12091947,13302567,9612844,10184494,12432721,13102390,12768895,13319837,8881351,10635093,11701461,10095429,10914342,15638004,11777013,10488452,11769288,11487822
GLW,45765873,63015539,71130216,91187633,114873653,97958697,94107901,94786550,75561677,100885567,73437536,84545671,123157051,108194821,88104262,90689621,107897581,111791522,107777825,113416510,83656340,122933550,85158073,84463779
GM,193806380,233855241,279995614,279523067,291852692,302752335,271539178,336059110,297975796,327651541,254856353,285044748,317696098,332686323,317584002,292487788,323818190,397146805,361094500,400938692,383817976,469659225,380175189,399118101
GNRC,12755391,23081013,46356362,24274265,28704952,24643451,19353748,25422002,31017649,27618014,42507152,45481327,57193420,35360998,20773206,15939716,24153926,26482992,19238196,13873686,18243122,20609921,19239117,16070961
GOOG,245432221,389661374,463648503,525559527,521483047,620306000,461168243,725590594,754465909,526177891,498585560,603456198,584705310,532842467,430922710,339525726,31358279,35869499,28022017,31811236,36609705,30699124,23950206,22120136
GOOGL,316002718,477625238,593521002,707114432,656884438,820529683,603728992,860049034,952709694,672897542,602717061,716537649,681653109,612908183,515791070,428144985,38543689,42514648,37720682,36383218,46381207,38092594,30992881,30278875
GPC,13005559,15914666,18020780,19649783,18666814,20457099,16390156,35629852,20132760,19551375,17166737,18390398,20144477,21720692,18402731,17055983,16427871,17167030,15084678,18927030,13389351,12633874,13915717,11982357
GPN,18063131,26426221,49884251,40690010,55848290,53282571,32794490,49556103,34020370,29255235,48708008,60091627,42287610,53830243,42376109,30336788,35415641,41249400,34624012,42554182,45269434,53305080,56907189,81159646
GRMN,7809000,14262873,15684264,17034706,14975966,17349139,13646334,19518105,18763269,22694394,18036352,17158816,24496117,23459784,18914559,26375652,17676564,18264888,18428442,34728850,25269112,22692965,19336484,18982865
GS,26806205,34255227,39258345,53395877,54501363,39783863,41785952,71667289,43627605,72603405,42482471,54130177,50064639,40867278,41440506,53587546,55861357,50820062,60210639,67748425,55105997,85701388,54077756,50659904
GWW,3590499,4358545,5225058,6257893,6055561,5584463,5648161,6412656,6324425,5502054,6108648,6108822,6651294,8677046,5876976,6862031,6070938,6644806,6238567,6639944,6418455,5571575,5001249,4553446
HAL,89618941,133365659,147932609,193879860,185938720,224482245,182618543,227099612,166691802,188007830,186537029,194360662,276590802,199637365,217699989,212244487,260272518,230909036,232683894,358036562,244273893,275812879,174868574,193382441
HAS,21560207,32240676,39958669,31929311,28746973,35294292,36561755,49252140,36253249,41522846,38004993,34960566,37834332,20362577,18152599,28548729,17693625,24915596,26515658,30979095,27119276,23000480,15703030,14008050
HBAN,195094984,278367821,235727205,267195295,302896433,367820725,292772682,730650994,214981171,301688358,337749960,297235070,464562593,419706816,227549473,253158021,271420294,268115084,288907813,265837813,218769778,316286744,218280967,190605679
HCA,16087487,26275976,23191763,30716826,26644466,25125685,29228579,26848984,21723176,30162000,20716815,27683197,37108982,31253170,24885899,35878508,50793473,40624125,46414148,36513920,25717344,35046838,30859246,26189034
HD,34169876,55810667,69785687,58388191,92369913,116522469,62435268,104357169,74571071,63001767,77732606,108648041,65952438,84349160,76503611,54068981,95093227,105291435,86568095,115319554,102999463,100905939,84855365,75939082
HES,22929901,37322515,31416294,38899089,35224522,34309131,29204324,44898654,34689043,34093947,30849175,43803358,46195125,45541818,32022006,39806651,62388141,49525978,40886140,71020582,57156467,67627525,41567502,37235002
HIG,23948023,24569596,26532710,29782992,33473669,38887062,32268925,73606000,35976915,31275045,30800564,35906506,39824385,36535218,41057428,37936718,37102304,47265684,38619498,55319474,41774154,35536240,33975740,34745191
HII,3639495,5148482,5476599,4883290,6662186,8838872,5337262,9238356,9853245,7242091,7112899,10444298,7384738,8713037,7354722,5370001,8121645,7653877,7938305,12710736,9106572,6466566,6081287,5915016
HLT,21276814,36619729,32684830,40714887,37290215,34565573,32591407,41762480,31002544,31163785,33593478,39176404,40960804,44591263,31985251,45591967,48577173,61652799,39885507,56800837,59022641,53028264,41033837,44982473
HOLX,21747598,33260055,44793477,33289248,31070265,34845576,22504444,30432121,29635088,39333117,29330194,34730423,36300894,33910710,31773036,32648559,36111142,50114103,42920535,33731085,32747890,36769581,31186975,36501422
HON,32505019,58333555,57011773,60740136,49943162,49961369,49133726,72915482,64432959,60453622,56547533,66415850,66548578,67531857,49525862,48146232,62757648,78766148,59236313,84709470,78244754,68940477,73937029,50250125
HPE,107281561,212161694,271888897,197561153,312164838,294593228,191061219,333868468,238511183,287730909,272145687,298111718,315167558,277752506,248444716,178676678,229080923,275769831,183216516,269875264,183525092,239441228,240442409,204812927
HPQ,116577172,186606547,140138109,105807564,195469495,157175928,110471147,170154877,108652149,111652838,136582727,197482212,163862957,238640417,195579250,152480547,220856867,250615104,341697853,442515128,180344093,189741342,247156894,205688477
HRL,49102742,45873599,42200178,35219317,48316717,50159115,40970170,59373629,27385025,34288802,37760035,34414765,36736548,40351366,27951230,24581168,42472428,38734379,35212534,49111121,37511649,48804678,52584093,39590167
HSIC,11335520,14438561,21023733,15370018,18530463,20315123,14438309,17696728,20346588,16856989,17915253,26969753,21160389,15816511,20068390,12992916,18515318,20149703,16166444,21661983,21045085,21414135,17933419,14294832
HST,69247950,129924817,209372371,102670596,143415240,170044061,93514639,179427656,154368109,141257459,137155438,136870952,173214683,196294149,156856838,129744364,220630079,210692017,164768876,206125622,176128939,152374093,160674826,167431471
HSY,20362135,27113368,27015433,26866247,24926600,23378835,17443568,23406910,22816435,20541548,16061011,24848533,18117140,18117071,16814126,18166792,23784755,27784231,21264860,23428364,21750837,20179834,16120949,18561973
HUBB,17454590,8284402,9331786,8886570,8527505,8733426,8454376,7804485,9692895,9654012,8779465,12942835,13828862,10883244,6480985,5339265,6455867,5688132,7092684,7895763,6370267,7805485,4119759,3997725
HUM,13684876,19317840,24471887,36305831,33562281,16469492,19364173,21390348,21770112,22503382,18175364,25365436,19185112,22263355,13055164,18654090,18144033,16020413,19539166,21777745,23896084,39985345,15131435,14661749
HWM,29307748,49028716,64296795,46374726,54906854,62348775,53612038,91197737,54952681,41756444,53210374,64199807,72134507,58683560,69754232,54725458,53340207,59413503,43640026,71022609,69522173,62199350,56987128,60248043
IBM,43183527,82806487,84274205,85778938,100722016,95710890,83664114,138093084,76080679,105576019,86426226,93620235,113480787,87256958,77392342,129801061,105815743,113207659,107525264,96447210,98492968,147238382,113930079,119252012
ICE,27837002,58021129,51546151,42687666,49222408,49189577,41838299,80688967,47432013,43385361,44532381,52996161,60127971,57339807,54651992,50651163,68207405,91226708,64905926,65684644,57135142,55327935,42724891,47233131
IDXX,6566404,8560625,9631601,10373003,9063397,8915487,7210488,8598296,10643296,11273804,8381299,11439822,9676700,11443923,12926073,10997748,13327194,19794957,10266207,11336838,10372296,11815611,7769680,7941072
IEX,5746172,8812225,11800702,12410917,11541622,10191485,7947542,7484827,8907666,7323881,7391273,7579559,10354214,10673150,7843354,8288906,6888361,10035615,9428945,10420773,11203761,7076074,7039834,5551191
IFF,25451374,36417404,60084054,48318763,45790063,44779948,27419561,45869864,51000039,37206810,38101183,34614736,39658119,37452816,23174466,19298339,28398675,29188663,29740828,37743891,36008824,31340323,26896619,26022723
ILMN,18423760,39297515,29685064,30094411,36984493,30215893,20626740,31935856,25049357,26224942,23927494,25438705,36906298,37472125,38766109,22575181,38373676,29499144,15349010,17655852,18605215,24518493,22700550,18126118
INCY,19768916,37569404,32386830,27149444,54552136,41225152,30615336,34102641,32919818,37808447,27954077,29158041,30503788,28527065,28637751,31946092,29581596,30418870,29573013,32068473,36928901,38496662,57592555,51258283
INTC,361620194,841416372,716172370,791861471,1065522382,967768584,728454261,1193689535,880351327,840843151,758549634,788939892,981086384,888333621,899196933,792971401,783410262,773074449,639104164,847764218,756444446,888939821,714225962,616336273
INTU,17862109,25868387,29909198,32114146,34935966,49555418,25689226,41494221,30780429,28364957,31906518,47582714,31806895,33639292,34209509,29593968,36362547,51920496,33202172,48063540,33852741,41523488,38785950,33933790
INVH,31394328,55152619,53107361,54646416,69265896,54344918,55985095,79324564,57557629,68697434,76015664,81643667,90730060,232454550,46758299,68759227,84077222,71999397,85395145,114231712,111284682,75783441,76870379,62237578
IP,33840427,59894494,56569981,69942848,76215103,69446395,51623483,71206939,61066743,66614800,61905105,69335007,81595594,82387241,54056807,57272280,68731529,67057995,50781647,87954300,65542485,72895897,93723117,60719367
IPG,51073829,72745863,77856252,121949605,104260282,111244252,88410264,89048599,66968098,57977664,62197048,67617348,88395042,64037402,58408477,66143200,77561602,73796605,67083698,100367747,83655788,74804586,75320486,66537576
IQV,14257558,23820259,18756378,19081062,21670768,27762573,21233571,28047704,17788317,15136962,17851699,19297021,27671964,22957709,18265132,18939020,25238343,22559450,25662474,23823162,26578248,19721843,16865524,19133738
IR,29974926,55373516,55114980,35794850,51822052,44755314,47181828,67115047,42865190,41479078,48804522,61643894,48961120,64094789,77890385,56991851,56134954,70678532,48293993,72912297,45029495,39712489,40793358,44927855
IRM,19431212,32789908,27509885,29915078,29086168,30886065,23943098,31153207,29020234,33185672,26871211,28261489,27850346,46345952,32289072,38276924,31184737,40450019,28023517,48325196,37657736,62831302,41963646,35848557
ISRG,26396829,29759058,37629715,45112323,30573578,30368350,36695403,36627084,28738295,41010899,39114688,43131343,55369247,38120629,41209977,42196747,44232575,44941921,44914483,48070958,36463934,49923097,35717287,29058794
IT,5328192,9222479,9623429,6475702,11365590,13198322,9641035,10856659,9331157,7818502,8025593,10344085,9203386,12139191,10880528,7247593,10033373,14846270,9230737,13048147,11505266,9984234,8537688,10404441
ITW,13299641,19407975,23160020,20706205,21849636,27335243,17979084,27990141,21657331,18788770,20450003,21946662,27572811,26250366,23567017,19509733,21967664,29176093,20824976,24201618,24789959,20355169,20129551,20314946
IVZ,53996431,85650177,74174201,88421749,104239942,97197882,79258894,123924948,91122602,113591999,81898882,113244605,110924880,126447223,76744073,86367822,83276034,80154849,80637791,135442715,103093613,96073250,80476504,68286014
J,8107933,13665224,12617024,10165191,16513966,15150835,8346908,15708981,14634111,11205326,8764328,12078650,12543994,11436831,11708546,7954515,12327840,15468411,13868770,18525884,15773607,12517821,12076161,12738967
JBHT,10542146,16613025,15427519,16770381,15077175,13588511,16150722,16783055,12065622,16868186,12533587,15456175,16740445,16995458,14755964,14920417,13986948,18903007,27442701,19006900,11594686,15918036,9682239,10320411
JCI,47834181,87546877,100705385,66210884,74288933,93625570,72503405,95265192,71150990,60200726,67870112,94068843,84700615,82134112,84645053,82877022,91250736,129407676,80816616,102474691,94551676,73672448,62431177,72294936
JKHY,5605947,8518390,11924686,10152011,11734735,18681639,14390031,18730885,11417545,7232769,9610257,13498183,9211420,8797170,11881750,7805306,10059209,11821281,8609305,14217272,13534580,12041789,11518459,14747760
JNJ,85265435,147239309,1084597713,201433484,146420516,131391015,145984330,185727779,164788113,160523975,129804586,138345404,139409660,168208394,157194059,114642190,159327466,152671542,163085375,178828338,154521593,164864607,167967356,162042197
JNPR,43029398,60257460,81726193,84987038,76974859,91108003,74958891,80084193,85042372,68445706,60273533,74557168,81632493,71633385,72907425,82858340,66403033,98935200,83751863,104688284,73554157,101235489,85578547,68861061
JPM,146267311,172247400,169318304,231274765,206576256,234843075,242598953,458502954,169565594,209965176,202051672,226634577,318234727,248385561,258105181,239566728,268244292,313563637,301715359,389411084,288616170,372752625,251947349,202826185
K,50206864,52973866,52867373,38772052,61610590,55426091,30928453,51008982,45528172,40534842,37174132,57903953,39496103,50567681,46100144,49602336,65733483,74846973,39218041,56332068,56169732,47217386,45798195,40575963
KDP,118251646,173111048,170957406,211289354,202007540,201116903,160874722,199213322,146113989,127442705,151412371,163472554,148657417,162376359,149002761,133309063,366343801,251782447,128549986,132175340,124775789,141227553,122153547,96388998
KEY,196966800,273954476,292939639,453986521,399560770,547505241,489857852,787038450,208720641,256555722,210869532,220537084,276843106,227031427,180399631,211534749,212845299,223118563,224973125,220829501,152720106,195917209,162760191,137794663
KEYS,13340141,27011600,39190863,18449014,22213187,28116948,22181994,24996211,27667183,19801506,17331200,21853778,18611164,19660548,18762672,15803070,19468661,24714721,18060575,24902770,24654995,28690552,22213620,22099252
